                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.92092,                 1.3044,                 1.1887,                0.91095,                0.86543,                0.93913,                0.75897,                0.77944,                0.63549,                0.98097,             0.00019879,             0.00019879,             0.00019879
                    156,                0.93111,                 1.3069,                  1.195,                0.90242,                0.86207,                0.93707,                0.76295,                0.74628,                0.63665,                0.97108,             0.00019823,             0.00019823,             0.00019823
                    157,                0.89436,                 1.2498,                 1.1615,                0.89841,                0.84474,                0.93499,                0.76244,                0.74189,                0.64589,                0.97018,             0.00019766,             0.00019766,             0.00019766
                    158,                0.89748,                 1.2874,                 1.1758,                0.90219,                0.86866,                0.93376,                0.76975,                0.72145,                0.64498,                0.95876,             0.00019709,             0.00019709,             0.00019709
                    159,                0.90947,                 1.2835,                 1.1948,                0.90401,                0.87552,                0.94186,                0.77285,                0.71553,                0.61914,                0.95685,             0.00019653,             0.00019653,             0.00019653
                    160,                0.91164,                 1.2946,                 1.1777,                0.91041,                0.85709,                 0.9403,                0.76916,                0.72447,                0.62294,                0.96368,             0.00019596,             0.00019596,             0.00019596
                    161,                0.88925,                 1.2912,                 1.1819,                0.91496,                0.87082,                0.93993,                0.77484,                 0.7113,                0.61647,                0.96233,              0.0001954,              0.0001954,              0.0001954
                    162,                0.90247,                 1.2622,                 1.1816,                0.90342,                0.86047,                0.93311,                 0.7672,                0.73121,                0.63235,                0.96711,             0.00019483,             0.00019483,             0.00019483
                    163,                0.93125,                 1.3273,                 1.1995,                0.90611,                0.88015,                0.94359,                0.76689,                0.75611,                0.62057,                0.97156,             0.00019426,             0.00019426,             0.00019426
                    164,                0.89087,                 1.2595,                 1.1671,                0.91579,                0.86121,                0.93702,                0.76827,                0.73783,                0.61807,                0.96076,              0.0001937,              0.0001937,              0.0001937
                    165,                 0.9146,                 1.3254,                 1.1924,                0.90968,                0.88584,                0.94276,                0.76442,                0.76402,                0.60961,                0.97027,             0.00019313,             0.00019313,             0.00019313
                    166,                0.90813,                 1.2693,                 1.1856,                0.91773,                0.87625,                0.94226,                0.76058,                0.75598,                0.61129,                0.97355,             0.00019256,             0.00019256,             0.00019256
                    167,                0.90483,                 1.2608,                 1.1822,                 0.9221,                0.88032,                0.94729,                0.78306,                 0.7035,                0.60246,                0.95839,               0.000192,               0.000192,               0.000192
                    168,                0.91951,                 1.2864,                 1.1945,                0.92288,                0.87841,                0.94549,                0.76416,                0.76006,                0.60098,                0.97683,             0.00019143,             0.00019143,             0.00019143
                    169,                0.89877,                 1.2589,                 1.1845,                0.91517,                 0.8686,                0.94427,                0.78257,                0.68968,                0.60525,                0.95943,             0.00019086,             0.00019086,             0.00019086
                    170,                0.88667,                   1.26,                  1.181,                0.89812,                0.87398,                0.94867,                0.78276,                0.70669,                0.59638,                0.95844,              0.0001903,              0.0001903,              0.0001903
                    171,                0.91753,                 1.2952,                 1.1895,                0.92063,                0.87623,                 0.9495,                 0.7751,                0.74993,                 0.6032,                0.97108,             0.00018973,             0.00018973,             0.00018973
                    172,                0.89921,                 1.2275,                 1.1672,                0.91072,                0.89175,                0.95135,                0.78132,                0.72722,                0.58525,                0.96786,             0.00018917,             0.00018917,             0.00018917
                    173,                0.89931,                 1.2464,                 1.1651,                0.92908,                0.87382,                 0.9513,                0.79032,                0.69361,                0.58924,                0.95526,              0.0001886,              0.0001886,              0.0001886
                    174,                0.90642,                 1.2591,                 1.1793,                0.93084,                0.87207,                0.94943,                0.77773,                0.73026,                0.58937,                  0.961,             0.00018803,             0.00018803,             0.00018803
                    175,                0.87191,                 1.1994,                  1.175,                0.92422,                0.88845,                 0.9508,                0.78656,                0.71347,                0.58617,                0.95675,             0.00018747,             0.00018747,             0.00018747
                    176,                0.88221,                 1.2289,                 1.1654,                0.93189,                0.87317,                 0.9535,                0.79401,                0.67906,                0.59503,                0.95116,              0.0001869,              0.0001869,              0.0001869
                    177,                0.89722,                 1.2638,                 1.1725,                 0.9263,                0.88502,                0.95537,                0.79317,                0.68654,                0.59426,                0.95231,             0.00018633,             0.00018633,             0.00018633
                    178,                0.91311,                 1.2603,                 1.1859,                0.91556,                 0.8893,                0.95221,                0.79035,                0.68605,                0.58739,                 0.9497,             0.00018577,             0.00018577,             0.00018577
                    179,                0.90602,                 1.2399,                 1.1721,                0.93154,                0.88564,                0.95578,                0.78953,                0.70629,                0.58206,                0.95347,              0.0001852,              0.0001852,              0.0001852
                    180,                0.92467,                 1.2693,                 1.1965,                0.92709,                0.87831,                 0.9519,                0.77712,                0.73866,                0.59399,                0.96341,             0.00018464,             0.00018464,             0.00018464
                    181,                0.89688,                 1.2161,                 1.1868,                0.91989,                 0.8792,                0.95439,                0.76863,                0.77531,                0.59595,                0.97735,             0.00018407,             0.00018407,             0.00018407
                    182,                0.90166,                 1.2228,                 1.1734,                0.90937,                0.89239,                 0.9533,                0.78784,                0.70601,                 0.5804,                0.95577,              0.0001835,              0.0001835,              0.0001835
                    183,                0.90802,                 1.2299,                 1.1832,                0.93445,                0.88511,                0.95781,                0.79172,                0.70885,                0.57693,                0.95395,             0.00018294,             0.00018294,             0.00018294
                    184,                0.88137,                 1.2023,                 1.1656,                0.92933,                0.89328,                0.95881,                0.79035,                0.71895,                0.57744,                0.95711,             0.00018237,             0.00018237,             0.00018237
                    185,                0.89539,                 1.2172,                  1.181,                0.91543,                0.90809,                0.95965,                0.79033,                0.73159,                0.57349,                0.95501,              0.0001818,              0.0001818,              0.0001818
                    186,                0.88941,                 1.1779,                 1.1637,                0.93304,                0.90273,                0.95846,                0.78616,                0.74277,                0.56297,                0.95811,             0.00018124,             0.00018124,             0.00018124
                    187,                0.88769,                 1.1926,                 1.1608,                0.92468,                0.89182,                0.95588,                0.79956,                0.69491,                0.57973,                0.94557,             0.00018067,             0.00018067,             0.00018067
                    188,                0.90025,                 1.2075,                 1.1858,                0.92166,                 0.8935,                0.95515,                0.79478,                0.69275,                0.56986,                0.94922,             0.00018011,             0.00018011,             0.00018011
                    189,                0.88373,                 1.1718,                 1.1637,                0.94013,                0.89004,                0.95854,                0.78327,                0.75911,                0.56709,                0.96636,             0.00017954,             0.00017954,             0.00017954
                    190,                0.87687,                 1.1964,                 1.1682,                0.93886,                0.88479,                0.95851,                0.79628,                0.70525,                0.56104,                0.94935,             0.00017897,             0.00017897,             0.00017897
                    191,                 0.8744,                 1.1856,                 1.1607,                0.92139,                0.89703,                0.95957,                0.79455,                0.70306,                0.56487,                0.95091,             0.00017841,             0.00017841,             0.00017841
                    192,                0.90641,                 1.2154,                  1.174,                0.91129,                0.89899,                0.95879,                 0.7943,                0.70801,                0.56266,                0.94725,             0.00017784,             0.00017784,             0.00017784
                    193,                0.88535,                 1.1902,                 1.1945,                0.91685,                0.90205,                0.95797,                0.78566,                0.73338,                0.56525,                0.95859,             0.00017727,             0.00017727,             0.00017727
                    194,                0.88222,                 1.1612,                 1.1643,                0.91712,                0.90305,                0.95637,                0.79622,                0.67787,                0.55537,                0.95036,             0.00017671,             0.00017671,             0.00017671
                    195,                0.89449,                 1.1969,                 1.1704,                0.92727,                0.88999,                0.96005,                0.80041,                0.67629,                0.54628,                0.94448,             0.00017614,             0.00017614,             0.00017614
                    196,                0.87895,                  1.175,                 1.1551,                0.93858,                0.90372,                0.96271,                0.80514,                 0.6906,                0.53479,                0.94404,             0.00017558,             0.00017558,             0.00017558
                    197,                0.89178,                 1.2082,                 1.1744,                0.93764,                0.90477,                0.96131,                 0.7854,                0.74409,                0.54232,                 0.9594,             0.00017501,             0.00017501,             0.00017501
                    198,                 0.8753,                 1.1481,                 1.1463,                0.93461,                0.90374,                0.96327,                0.79435,                0.72138,                0.53752,                0.95004,             0.00017444,             0.00017444,             0.00017444
                    199,                0.86257,                 1.1331,                 1.1424,                0.94238,                0.90468,                0.96552,                0.80453,                0.68979,                0.53414,                0.94122,             0.00017388,             0.00017388,             0.00017388
                    200,                0.89183,                 1.2079,                 1.1708,                0.92704,                0.91569,                0.96759,                0.80575,                 0.6929,                0.52571,                0.94271,             0.00017331,             0.00017331,             0.00017331
                    201,                0.86914,                 1.1812,                 1.1692,                0.93615,                0.89154,                0.96466,                0.80895,                0.66628,                0.53121,                0.93528,             0.00017274,             0.00017274,             0.00017274
                    202,                0.88158,                 1.1797,                 1.1566,                0.94049,                0.89462,                0.96377,                0.80133,                0.70584,                0.52791,                0.94755,             0.00017218,             0.00017218,             0.00017218
                    203,                0.85623,                 1.1523,                 1.1488,                0.92612,                 0.8985,                0.96087,                0.79816,                0.68542,                0.53955,                 0.9418,             0.00017161,             0.00017161,             0.00017161
                    204,                 0.8771,                 1.1833,                 1.1584,                0.92262,                 0.9017,                0.96218,                0.80653,                0.67592,                0.54065,                 0.9419,             0.00017105,             0.00017105,             0.00017105
                    205,                0.87621,                 1.1443,                 1.1594,                0.92712,                0.90133,                0.96332,                 0.7976,                0.70036,                0.53185,                0.94826,             0.00017048,             0.00017048,             0.00017048
                    206,                0.87871,                 1.1404,                 1.1593,                0.92511,                0.89345,                0.96182,                0.80299,                0.67515,                0.54071,                0.93988,             0.00016991,             0.00016991,             0.00016991
                    207,                0.87593,                 1.1329,                 1.1503,                0.93911,                0.90973,                0.96828,                0.79721,                0.72394,                  0.528,                0.95291,             0.00016935,             0.00016935,             0.00016935
                    208,                 0.8733,                 1.1352,                  1.155,                0.94221,                0.91379,                0.96829,                0.79474,                 0.7369,                0.53002,                0.96019,             0.00016878,             0.00016878,             0.00016878
                    209,                0.86404,                 1.1358,                 1.1462,                0.94692,                0.90372,                0.97071,                0.81155,                0.69316,                0.52094,                 0.9445,             0.00016821,             0.00016821,             0.00016821
                    210,                 0.8702,                  1.173,                 1.1505,                 0.9454,                0.90597,                0.96858,                0.81349,                0.67102,                0.52506,                0.93485,             0.00016765,             0.00016765,             0.00016765
                    211,                0.86534,                 1.1448,                 1.1431,                0.94061,                0.89348,                0.96596,                   0.81,                0.68253,                0.52575,                 0.9382,             0.00016708,             0.00016708,             0.00016708
                    212,                0.86071,                 1.1433,                 1.1432,                0.93877,                 0.9043,                0.96694,                 0.8001,                0.70605,                0.52644,                0.94975,             0.00016651,             0.00016651,             0.00016651
                    213,                0.86717,                 1.1707,                 1.1505,                0.92838,                0.91458,                0.96542,                0.80272,                0.69991,                0.52726,                0.94394,             0.00016595,             0.00016595,             0.00016595
                    214,                0.87109,                 1.1204,                 1.1522,                0.93117,                0.92429,                0.96901,                0.81332,                0.67539,                0.50961,                0.93431,             0.00016538,             0.00016538,             0.00016538
                    215,                0.84891,                 1.0924,                 1.1499,                0.93798,                0.91494,                0.96824,                0.80899,                0.67823,                0.52275,                 0.9386,             0.00016482,             0.00016482,             0.00016482
                    216,                0.86374,                 1.1176,                 1.1682,                0.93548,                0.89631,                0.96143,                0.80644,                0.66428,                0.53777,                0.93577,             0.00016425,             0.00016425,             0.00016425
                    217,                0.87276,                 1.1459,                 1.1647,                0.94459,                0.88862,                0.96073,                0.80833,                0.65535,                0.53347,                0.93505,             0.00016368,             0.00016368,             0.00016368
                    218,                0.86477,                 1.1348,                 1.1485,                0.94017,                0.91176,                0.96725,                0.80433,                0.69128,                0.53274,                0.93951,             0.00016312,             0.00016312,             0.00016312
                    219,                0.88406,                 1.1648,                 1.1653,                0.94077,                0.91576,                0.96894,                0.80544,                0.70016,                0.51137,                 0.9456,             0.00016255,             0.00016255,             0.00016255
                    220,                0.85286,                 1.1117,                 1.1428,                0.92626,                0.93025,                0.96866,                0.81389,                0.67626,                0.51067,                0.93612,             0.00016198,             0.00016198,             0.00016198
                    221,                0.85643,                 1.1055,                 1.1506,                 0.9467,                 0.9063,                0.96968,                0.80868,                0.68938,                0.51235,                0.93929,             0.00016142,             0.00016142,             0.00016142
                    222,                0.86574,                 1.1469,                 1.1472,                0.93974,                0.92626,                 0.9725,                0.81556,                0.66599,                0.49893,                0.93511,             0.00016085,             0.00016085,             0.00016085
                    223,                 0.8552,                 1.1565,                 1.1625,                0.93522,                0.91689,                0.96977,                0.81256,                0.67193,                0.49924,                0.93279,             0.00016029,             0.00016029,             0.00016029
                    224,                0.86069,                 1.1201,                 1.1414,                 0.9356,                0.92998,                0.97196,                0.81722,                0.65859,                0.49695,                0.93012,             0.00015972,             0.00015972,             0.00015972
                    225,                0.87217,                 1.1321,                 1.1507,                0.93847,                0.92638,                0.97228,                0.81683,                0.66352,                0.49482,                0.92809,             0.00015915,             0.00015915,             0.00015915
                    226,                0.83853,                 1.0841,                 1.1467,                 0.9577,                0.91287,                0.97243,                0.80873,                0.69653,                0.49845,                0.93542,             0.00015859,             0.00015859,             0.00015859
                    227,                0.86125,                 1.1269,                 1.1498,                0.93834,                0.91773,                0.97284,                0.80573,                0.70079,                 0.4958,                0.94089,             0.00015802,             0.00015802,             0.00015802
                    228,                0.86481,                 1.1218,                 1.1539,                0.94795,                0.91662,                0.97419,                  0.809,                0.69665,                0.49929,                0.94308,             0.00015745,             0.00015745,             0.00015745
                    229,                0.86069,                  1.112,                  1.147,                0.94501,                0.92235,                0.97501,                0.80379,                0.72113,                0.49986,                0.95232,             0.00015689,             0.00015689,             0.00015689
                    230,                0.86719,                 1.1239,                 1.1501,                0.94447,                0.91648,                0.97521,                0.80581,                0.72991,                0.49853,                0.94895,             0.00015632,             0.00015632,             0.00015632
                    231,                0.84778,                 1.0934,                 1.1533,                0.92453,                0.92842,                0.97019,                0.81899,                0.65579,                0.49679,                 0.9285,             0.00015576,             0.00015576,             0.00015576
                    232,                0.83988,                 1.0809,                 1.1327,                0.92006,                 0.9237,                0.96986,                0.81802,                0.65351,                0.49361,                0.92884,             0.00015519,             0.00015519,             0.00015519
                    233,                0.84808,                 1.0751,                 1.1406,                0.93953,                0.93033,                 0.9737,                0.81316,                0.68618,                0.48803,                0.93765,             0.00015462,             0.00015462,             0.00015462
                    234,                0.86377,                 1.0907,                 1.1529,                0.94924,                0.92118,                0.97481,                0.81298,                0.69747,                0.48424,                0.93822,             0.00015406,             0.00015406,             0.00015406
                    235,                0.85084,                  1.072,                 1.1416,                0.94612,                0.92896,                0.97628,                0.81613,                  0.682,                0.48134,                0.93463,             0.00015349,             0.00015349,             0.00015349
                    236,                0.85974,                 1.0896,                 1.1454,                0.95594,                0.93252,                0.97712,                0.80932,                0.69858,                0.48765,                0.94494,             0.00015292,             0.00015292,             0.00015292
                    237,                0.84223,                 1.1004,                 1.1383,                0.94668,                0.92135,                0.97473,                0.82221,                0.65073,                0.47994,                0.92812,             0.00015236,             0.00015236,             0.00015236
                    238,                0.85444,                 1.1454,                 1.1635,                0.96112,                0.90553,                0.97484,                0.82356,                 0.6526,                0.48281,                0.92834,             0.00015179,             0.00015179,             0.00015179
                    239,                0.83499,                 1.0553,                 1.1306,                0.92647,                0.94415,                0.97643,                0.81743,                0.67533,                 0.4922,                0.93224,             0.00015123,             0.00015123,             0.00015123
                    240,                0.83384,                 1.0822,                 1.1379,                0.93013,                0.93024,                0.97386,                0.82455,                0.64276,                0.48422,                  0.922,             0.00015066,             0.00015066,             0.00015066
                    241,                0.85227,                 1.0838,                 1.1371,                0.92858,                 0.9354,                 0.9721,                0.82271,                0.64886,                0.48763,                0.92347,             0.00015009,             0.00015009,             0.00015009
                    242,                0.82969,                 1.0521,                 1.1268,                0.94182,                0.92476,                0.97065,                0.82075,                0.65229,                0.48644,                0.92499,             0.00014953,             0.00014953,             0.00014953
                    243,                0.85552,                 1.0907,                 1.1366,                0.94296,                 0.9198,                0.97177,                0.81514,                0.66977,                0.49239,                0.93124,             0.00014896,             0.00014896,             0.00014896
                    244,                0.83695,                  1.063,                 1.1256,                0.94285,                 0.9337,                0.97339,                0.81878,                0.67313,                0.48318,                 0.9316,             0.00014839,             0.00014839,             0.00014839
                    245,                0.85256,                  1.103,                 1.1509,                0.94565,                0.94499,                0.97691,                0.81743,                0.67618,                0.47493,                0.93124,             0.00014783,             0.00014783,             0.00014783
                    246,                 0.8676,                 1.0801,                 1.1511,                0.94748,                0.93987,                0.97585,                0.81378,                0.69279,                0.47825,                0.93806,             0.00014726,             0.00014726,             0.00014726
                    247,                0.83259,                 1.0941,                 1.1542,                0.94609,                0.94091,                0.97587,                  0.825,                0.64988,                 0.4739,                0.92907,              0.0001467,              0.0001467,              0.0001467
                    248,                0.86846,                 1.0893,                  1.163,                0.94693,                 0.9393,                0.97677,                0.81405,                0.67495,                0.47329,                0.93434,             0.00014613,             0.00014613,             0.00014613
                    249,                0.81925,                 1.0441,                 1.1247,                 0.9345,                0.93444,                0.97399,                0.81815,                 0.6706,                0.47659,                 0.9318,             0.00014556,             0.00014556,             0.00014556
                    250,                0.82723,                 1.0522,                 1.1212,                0.94277,                0.93796,                0.97627,                0.81909,                0.66752,                0.47212,                0.92932,               0.000145,               0.000145,               0.000145
                    251,                0.85577,                 1.0749,                   1.13,                0.93802,                 0.9457,                0.97555,                0.82608,                 0.6521,                0.47437,                0.92676,             0.00014443,             0.00014443,             0.00014443
                    252,                0.82852,                 1.0167,                 1.1217,                0.95173,                0.93141,                0.97665,                0.83024,                0.64207,                 0.4699,                0.92106,             0.00014386,             0.00014386,             0.00014386
                    253,                0.83949,                 1.0935,                 1.1421,                0.95246,                0.93391,                0.97789,                0.82349,                0.67184,                0.46796,                0.92541,              0.0001433,              0.0001433,              0.0001433
                    254,                0.82831,                 1.0402,                 1.1282,                0.94366,                0.93935,                0.97812,                0.81931,                0.66823,                0.47314,                 0.9242,             0.00014273,             0.00014273,             0.00014273
                    255,                 0.8363,                 1.0446,                 1.1329,                0.93238,                0.94904,                0.97981,                 0.8151,                0.69422,                0.46342,                0.93379,             0.00014216,             0.00014216,             0.00014216
                    256,                0.83842,                  1.043,                 1.1446,                0.94771,                0.95257,                0.97975,                0.80662,                0.72433,                0.47642,                0.94368,              0.0001416,              0.0001416,              0.0001416
                    257,                0.83611,                 1.0519,                 1.1378,                0.95495,                0.93428,                0.97854,                0.82298,                0.67458,                0.46516,                0.92691,             0.00014103,             0.00014103,             0.00014103
                    258,                0.84579,                 1.0274,                 1.1361,                0.95212,                 0.9438,                0.97859,                0.82104,                0.68687,                0.46562,                0.92955,             0.00014047,             0.00014047,             0.00014047
                    259,                0.86355,                 1.0738,                 1.1549,                0.94622,                0.94369,                0.97818,                0.81965,                0.68652,                0.47458,                0.92981,              0.0001399,              0.0001399,              0.0001399
                    260,                0.83873,                 1.0749,                 1.1263,                0.94924,                0.93498,                0.97765,                0.82401,                0.66097,                0.46894,                0.92638,             0.00013933,             0.00013933,             0.00013933
                    261,                0.82085,                 1.0092,                 1.1404,                0.94883,                0.93789,                0.97881,                 0.8242,                0.65183,                0.46756,                0.92699,             0.00013877,             0.00013877,             0.00013877
                    262,                0.84099,                 1.0222,                 1.1167,                0.95181,                0.94286,                0.97947,                  0.825,                0.65836,                0.45974,                0.92388,              0.0001382,              0.0001382,              0.0001382
                    263,                0.84528,                 1.0508,                 1.1499,                0.95047,                0.94434,                0.97992,                0.82919,                0.65531,                0.45615,                0.92357,             0.00013763,             0.00013763,             0.00013763
                    264,                0.81669,                  1.018,                 1.1207,                0.95139,                 0.9498,                0.97981,                 0.8342,                0.64768,                 0.4535,                0.91889,             0.00013707,             0.00013707,             0.00013707
                    265,                0.82096,                 1.0248,                 1.1187,                0.96219,                0.93655,                0.97929,                0.83165,                0.64923,                 0.4546,                0.91919,              0.0001365,              0.0001365,              0.0001365
                    266,                0.82086,                0.99108,                 1.1255,                0.96336,                0.94908,                0.97979,                0.82643,                0.66949,                0.45341,                0.92732,             0.00013594,             0.00013594,             0.00013594
                    267,                  0.843,                 1.0833,                 1.1518,                0.94565,                0.94554,                0.97805,                0.82816,                0.66288,                0.45409,                0.92413,             0.00013537,             0.00013537,             0.00013537
                    268,                0.84757,                 1.0416,                 1.1237,                0.96057,                0.95466,                 0.9818,                0.83641,                0.64298,                0.44382,                0.91443,              0.0001348,              0.0001348,              0.0001348
                    269,                 0.8366,                 1.0424,                 1.1302,                0.96995,                0.95179,                0.98285,                0.83066,                0.65442,                0.44675,                0.92024,             0.00013424,             0.00013424,             0.00013424
                    270,                0.81157,                 1.0238,                 1.1329,                0.96298,                0.95566,                0.98205,                0.82896,                 0.6607,                0.45135,                0.92229,             0.00013367,             0.00013367,             0.00013367
                    271,                0.83192,                 1.0273,                 1.1275,                0.95674,                 0.9579,                0.98187,                0.82316,                0.67414,                 0.4498,                 0.9265,              0.0001331,              0.0001331,              0.0001331
                    272,                0.83201,                 1.0206,                  1.137,                0.97421,                0.94258,                0.98215,                0.83232,                 0.6464,                0.44496,                 0.9208,             0.00013254,             0.00013254,             0.00013254
                    273,                0.81329,                0.99692,                 1.1122,                0.95997,                0.96397,                0.98324,                0.83046,                0.65645,                0.45029,                0.92247,             0.00013197,             0.00013197,             0.00013197
                    274,                0.81009,                 1.0139,                 1.1215,                0.96374,                0.95458,                0.98262,                0.82098,                0.67257,                 0.4546,                0.92874,             0.00013141,             0.00013141,             0.00013141
                    275,                0.81303,                0.99742,                 1.1191,                0.95154,                0.95643,                  0.982,                0.83736,                0.63854,                0.44797,                0.91403,             0.00013084,             0.00013084,             0.00013084
                    276,                0.82978,                 1.0437,                  1.125,                0.95992,                 0.9543,                0.98231,                0.83368,                0.63496,                0.43867,                0.91256,             0.00013027,             0.00013027,             0.00013027
                    277,                0.80966,                0.99878,                 1.1172,                0.96437,                 0.9436,                0.98363,                0.82521,                0.65699,                0.44058,                0.92271,             0.00012971,             0.00012971,             0.00012971
                    278,                0.82785,                 1.0339,                 1.1316,                0.95543,                0.95201,                0.98264,                0.83232,                0.63417,                0.44222,                0.91883,             0.00012914,             0.00012914,             0.00012914
                    279,                0.82564,                 1.0041,                 1.1311,                0.96308,                0.95566,                0.98364,                0.83195,                0.64589,                0.43685,                0.91851,             0.00012857,             0.00012857,             0.00012857
                    280,                0.80806,                 1.0059,                 1.1206,                0.95794,                0.95354,                0.98376,                0.83797,                0.62611,                0.44512,                0.91626,             0.00012801,             0.00012801,             0.00012801
                    281,                0.81634,                 1.0094,                 1.1144,                0.96494,                 0.9482,                0.98361,                0.83822,                0.63367,                0.43607,                0.91948,             0.00012744,             0.00012744,             0.00012744
                    282,                0.82129,                 1.0331,                 1.1272,                0.97005,                0.94442,                0.98378,                0.83573,                0.63892,                0.44109,                0.91895,             0.00012688,             0.00012688,             0.00012688
                    283,                0.81347,                0.98153,                 1.1168,                0.97651,                0.93992,                0.98352,                0.82999,                 0.6573,                0.43688,                0.92299,             0.00012631,             0.00012631,             0.00012631
                    284,                0.82637,                 1.0062,                 1.1203,                0.96603,                0.95131,                0.98468,                0.82769,                 0.6738,                 0.4353,                  0.926,             0.00012574,             0.00012574,             0.00012574
                    285,                0.85321,                 1.0618,                 1.1433,                0.95432,                0.95346,                 0.9821,                0.83634,                0.63266,                0.43766,                0.91377,             0.00012518,             0.00012518,             0.00012518
                    286,                0.84102,                 1.0276,                 1.1381,                0.96736,                0.94489,                0.98229,                0.83929,                0.63333,                0.44428,                0.91678,             0.00012461,             0.00012461,             0.00012461
                    287,                0.81308,                 1.0355,                 1.1195,                0.95776,                 0.9496,                0.98135,                0.83405,                0.64055,                0.44294,                0.91668,             0.00012404,             0.00012404,             0.00012404
                    288,                0.80898,                 1.0084,                 1.1188,                0.96044,                0.93933,                0.98164,                0.82773,                0.67261,                0.44296,                0.92122,             0.00012348,             0.00012348,             0.00012348
                    289,                0.82819,                 1.0199,                 1.1409,                0.94828,                0.94722,                0.98278,                0.82885,                0.65615,                0.44128,                0.91712,             0.00012291,             0.00012291,             0.00012291
                    290,                0.82426,                 1.0251,                 1.1388,                0.96559,                0.94433,                0.98306,                0.82854,                0.65324,                0.42816,                 0.9171,             0.00012235,             0.00012235,             0.00012235
                    291,                  0.794,                0.96407,                  1.127,                  0.953,                0.95553,                0.98242,                0.83309,                0.63094,                0.43009,                0.91128,             0.00012178,             0.00012178,             0.00012178
                    292,                0.80604,                0.96619,                 1.1202,                0.95481,                0.95795,                0.98225,                0.83436,                0.63059,                0.42997,                0.91243,             0.00012121,             0.00012121,             0.00012121
                    293,                0.82478,                 1.0086,                 1.1228,                0.95569,                0.96306,                0.98179,                0.83268,                0.63805,                0.43487,                0.91282,             0.00012065,             0.00012065,             0.00012065
                    294,                0.82941,                0.99422,                  1.123,                0.96408,                0.94801,                0.98376,                0.83175,                0.63641,                0.43825,                0.91524,             0.00012008,             0.00012008,             0.00012008
                    295,                0.82145,                 1.0241,                 1.1329,                0.95596,                0.96127,                0.98425,                 0.8342,                0.63404,                0.43641,                0.91745,             0.00011951,             0.00011951,             0.00011951
                    296,                0.79743,                 0.9825,                 1.1094,                0.95743,                 0.9531,                0.98479,                 0.8341,                0.63638,                0.43464,                0.91572,             0.00011895,             0.00011895,             0.00011895
                    297,                0.80996,                  0.992,                 1.1166,                0.95882,                0.95013,                0.98373,                0.83621,                0.62398,                 0.4355,                0.91312,             0.00011838,             0.00011838,             0.00011838
                    298,                 0.8084,                0.99247,                 1.1155,                0.95803,                0.94957,                0.98401,                0.83478,                0.63424,                0.43195,                0.91153,             0.00011781,             0.00011781,             0.00011781
                    299,                 0.8187,                 1.0177,                 1.1308,                0.95704,                0.94343,                0.98339,                0.83917,                0.62989,                0.43247,                0.91078,             0.00011725,             0.00011725,             0.00011725
                    300,                 0.8024,                0.98164,                 1.1082,                0.96515,                0.95127,                0.98323,                0.83374,                0.63935,                0.43343,                0.91655,             0.00011668,             0.00011668,             0.00011668
                    301,                0.80603,                0.99017,                 1.1263,                0.96772,                 0.9548,                 0.9832,                0.83786,                 0.6341,                0.42813,                0.91403,             0.00011612,             0.00011612,             0.00011612
                    302,                0.80102,                0.98389,                 1.1204,                0.96873,                0.95449,                0.98408,                 0.8393,                0.62621,                0.42758,                 0.9111,             0.00011555,             0.00011555,             0.00011555
                    303,                0.84358,                 1.0085,                 1.1345,                0.96282,                0.95864,                 0.9842,                0.83407,                0.63424,                0.42403,                0.91206,             0.00011498,             0.00011498,             0.00011498
                    304,                 0.8053,                0.97459,                 1.1113,                0.96412,                0.95375,                0.98337,                0.83316,                0.64023,                0.42716,                0.91294,             0.00011442,             0.00011442,             0.00011442
                    305,                0.81003,                0.97725,                 1.1209,                 0.9543,                0.95909,                0.98254,                0.82836,                0.65173,                0.43558,                0.91754,             0.00011385,             0.00011385,             0.00011385
                    306,                0.79032,                0.95402,                 1.1048,                0.95341,                0.95894,                0.98288,                 0.8304,                 0.6515,                0.42977,                0.91612,             0.00011328,             0.00011328,             0.00011328
                    307,                0.80761,                0.98823,                 1.1155,                0.96125,                0.96276,                0.98565,                0.82716,                0.65983,                0.42934,                 0.9179,             0.00011272,             0.00011272,             0.00011272
                    308,                0.80141,                0.97662,                 1.1256,                0.96486,                  0.955,                0.98788,                 0.8355,                0.64524,                0.42899,                0.91164,             0.00011215,             0.00011215,             0.00011215
                    309,                0.80511,                0.95849,                 1.1174,                0.95553,                0.95455,                 0.9859,                0.83617,                0.62655,                0.42842,                0.90857,             0.00011159,             0.00011159,             0.00011159
                    310,                0.79587,                 0.9678,                 1.1079,                0.96862,                0.95319,                0.98703,                0.83891,                0.62134,                0.42071,                0.90538,             0.00011102,             0.00011102,             0.00011102
                    311,                0.81526,                 1.0051,                 1.1406,                0.96863,                0.95602,                0.98699,                0.84208,                0.61683,                 0.4201,                0.90533,             0.00011045,             0.00011045,             0.00011045
                    312,                0.81665,                0.97878,                 1.1206,                0.96484,                0.95349,                0.98579,                 0.8429,                 0.6163,                0.41884,                0.90463,             0.00010989,             0.00010989,             0.00010989
