                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.90399,                 1.2956,                 1.1785,                 0.9104,                0.87937,                0.94296,                0.76466,                0.76533,                0.61403,                0.97324,             0.00014065,             0.00014065,             0.00014065
                    156,                0.92266,                 1.3257,                 1.1918,                0.89555,                0.87761,                0.93812,                0.76589,                0.74178,                0.61528,                0.96292,             0.00013971,             0.00013971,             0.00013971
                    157,                0.87527,                 1.2396,                 1.1519,                 0.9217,                0.86946,                0.94134,                0.76302,                 0.7623,                0.61995,                0.97324,             0.00013877,             0.00013877,             0.00013877
                    158,                0.89271,                 1.2849,                 1.1705,                0.89315,                0.89757,                0.94305,                0.76792,                0.75937,                0.62409,                0.97177,             0.00013782,             0.00013782,             0.00013782
                    159,                0.90197,                  1.273,                 1.1863,                0.94024,                0.86666,                0.94268,                0.77541,                0.73635,                0.60671,                0.96365,             0.00013688,             0.00013688,             0.00013688
                    160,                0.89786,                  1.304,                 1.1671,                0.91607,                0.88225,                0.94438,                0.78839,                 0.6888,                0.59667,                0.94777,             0.00013594,             0.00013594,             0.00013594
                    161,                0.88301,                 1.2791,                  1.174,                0.92949,                0.87742,                0.94305,                0.77876,                0.71385,                0.60897,                0.96108,             0.00013499,             0.00013499,             0.00013499
                    162,                0.89109,                 1.2682,                 1.1727,                0.91446,                0.87888,                0.94543,                0.78178,                0.71079,                0.60336,                0.95962,             0.00013405,             0.00013405,             0.00013405
                    163,                0.91134,                 1.3175,                 1.1857,                0.93114,                0.87194,                0.94963,                0.78389,                 0.7091,                0.59582,                0.95714,              0.0001331,              0.0001331,              0.0001331
                    164,                0.87132,                 1.2524,                 1.1555,                0.92381,                0.87944,                0.94804,                0.77854,                0.72903,                0.59886,                0.95479,             0.00013216,             0.00013216,             0.00013216
                    165,                 0.9009,                 1.3199,                  1.181,                0.92427,                0.88796,                0.95128,                0.76854,                0.77299,                0.58563,                0.96838,             0.00013122,             0.00013122,             0.00013122
                    166,                0.89613,                 1.2752,                 1.1762,                0.92539,                0.89135,                0.95154,                0.76678,                0.78237,                0.58847,                0.97525,             0.00013027,             0.00013027,             0.00013027
                    167,                0.88809,                 1.2564,                 1.1694,                0.91789,                0.88936,                0.94844,                0.77889,                0.73686,                0.59424,                0.95961,             0.00012933,             0.00012933,             0.00012933
                    168,                0.89608,                 1.2929,                 1.1763,                0.93344,                0.89188,                0.95111,                 0.7764,                0.74153,                0.58563,                0.96231,             0.00012839,             0.00012839,             0.00012839
                    169,                0.89512,                 1.2508,                  1.181,                0.93603,                0.88772,                0.95161,                0.79512,                0.67827,                0.57767,                0.94649,             0.00012744,             0.00012744,             0.00012744
                    170,                0.87937,                 1.2662,                 1.1795,                0.90661,                0.89206,                0.95199,                0.78905,                  0.698,                0.59763,                0.95654,              0.0001265,              0.0001265,              0.0001265
                    171,                0.90028,                 1.2911,                 1.1824,                0.93214,                0.87656,                0.95276,                 0.7874,                0.70486,                0.58465,                0.95607,             0.00012555,             0.00012555,             0.00012555
                    172,                0.87439,                 1.2154,                   1.15,                 0.9178,                0.89083,                0.95282,                0.78464,                0.71598,                 0.5831,                0.95674,             0.00012461,             0.00012461,             0.00012461
                    173,                 0.8662,                 1.2361,                 1.1498,                 0.9429,                0.86436,                0.94957,                0.79529,                0.68015,                0.58511,                 0.9477,             0.00012367,             0.00012367,             0.00012367
                    174,                0.88382,                 1.2559,                 1.1684,                0.93146,                0.87332,                0.94933,                 0.7928,                  0.688,                0.59503,                0.94674,             0.00012272,             0.00012272,             0.00012272
                    175,                0.85641,                 1.1849,                 1.1612,                0.92688,                0.88371,                0.95261,                0.79612,                 0.6875,                0.57733,                0.95021,             0.00012178,             0.00012178,             0.00012178
                    176,                0.86837,                   1.22,                 1.1544,                0.94847,                0.88738,                0.95729,                0.78605,                0.72594,                0.57133,                0.96112,             0.00012084,             0.00012084,             0.00012084
                    177,                0.89196,                 1.2804,                 1.1671,                0.93044,                 0.8969,                0.95875,                0.77429,                0.75533,                 0.5748,                0.96671,             0.00011989,             0.00011989,             0.00011989
                    178,                0.89047,                 1.2504,                  1.172,                0.93746,                 0.8931,                0.95958,                 0.7898,                0.71471,                0.56074,                0.95312,             0.00011895,             0.00011895,             0.00011895
                    179,                0.88876,                 1.2353,                 1.1609,                0.93154,                0.90436,                0.95778,                0.79298,                0.70464,                0.56315,                0.95101,               0.000118,               0.000118,               0.000118
                    180,                0.88822,                 1.2463,                 1.1747,                0.94763,                0.89294,                0.95742,                0.79447,                0.69859,                0.56324,                0.94882,             0.00011706,             0.00011706,             0.00011706
                    181,                0.88764,                 1.2302,                 1.1791,                0.93741,                0.89905,                0.95893,                 0.7816,                0.74311,                0.56661,                0.96611,             0.00011612,             0.00011612,             0.00011612
                    182,                0.88473,                 1.2257,                 1.1641,                0.94101,                0.89312,                0.95931,                0.78969,                0.71199,                0.56489,                0.95747,             0.00011517,             0.00011517,             0.00011517
                    183,                0.88463,                 1.2275,                 1.1742,                0.94746,                0.88277,                0.95774,                0.79314,                0.70031,                0.55442,                0.95355,             0.00011423,             0.00011423,             0.00011423
                    184,                0.86644,                 1.2016,                 1.1547,                0.94575,                0.89373,                0.95926,                0.79218,                0.70746,                0.55608,                0.95379,             0.00011328,             0.00011328,             0.00011328
                    185,                0.87615,                 1.2068,                 1.1669,                 0.9265,                0.90003,                0.95745,                0.78935,                0.71317,                0.55924,                0.95235,             0.00011234,             0.00011234,             0.00011234
                    186,                0.85619,                 1.1761,                 1.1475,                0.94275,                0.90105,                0.95832,                0.79039,                0.72067,                 0.5512,                0.95246,              0.0001114,              0.0001114,              0.0001114
                    187,                0.86313,                 1.2234,                 1.1524,                 0.9372,                0.88796,                0.95539,                0.78843,                0.71866,                0.57415,                0.95293,             0.00011045,             0.00011045,             0.00011045
                    188,                0.88168,                  1.207,                 1.1823,                0.93423,                0.89235,                0.95424,                0.79756,                0.68115,                0.56376,                0.94338,             0.00010951,             0.00010951,             0.00010951
                    189,                0.86921,                 1.1867,                  1.157,                0.94272,                0.88729,                0.95528,                0.79055,                0.71714,                0.55579,                0.95123,             0.00010857,             0.00010857,             0.00010857
                    190,                0.86564,                 1.1969,                 1.1618,                0.92979,                0.89796,                0.95988,                0.78072,                0.75341,                0.55325,                0.96614,             0.00010762,             0.00010762,             0.00010762
                    191,                0.86523,                 1.1923,                 1.1563,                 0.9353,                0.90189,                0.96065,                0.78506,                0.74806,                0.55241,                0.96341,             0.00010668,             0.00010668,             0.00010668
                    192,                0.89823,                 1.2154,                 1.1697,                0.93707,                0.90928,                0.95854,                0.79426,                0.70527,                0.53984,                 0.9459,             0.00010573,             0.00010573,             0.00010573
                    193,                0.87451,                 1.2078,                  1.186,                 0.9307,                 0.9119,                 0.9601,                0.79562,                 0.6998,                 0.5427,                0.94554,             0.00010479,             0.00010479,             0.00010479
                    194,                0.85372,                 1.1667,                 1.1529,                0.92773,                0.90417,                0.95632,                 0.8023,                0.67094,                0.54037,                0.94147,             0.00010385,             0.00010385,             0.00010385
                    195,                0.88075,                 1.2023,                 1.1629,                0.92386,                0.91183,                0.96189,                0.80405,                0.68468,                0.54033,                0.94247,              0.0001029,              0.0001029,              0.0001029
                    196,                0.86618,                  1.189,                 1.1539,                0.92647,                0.90787,                0.96348,                0.80672,                0.67551,                0.53071,                0.93778,             0.00010196,             0.00010196,             0.00010196
                    197,                0.88115,                 1.2005,                 1.1659,                0.95282,                0.89923,                0.96512,                0.78541,                0.75807,                0.54028,                0.96043,             0.00010102,             0.00010102,             0.00010102
                    198,                0.85589,                 1.1684,                 1.1368,                0.94409,                0.90323,                0.96458,                0.79352,                0.72466,                0.53566,                0.95046,             0.00010007,             0.00010007,             0.00010007
                    199,                0.83979,                 1.1413,                 1.1287,                0.93401,                0.90628,                0.96352,                0.80989,                0.66651,                0.52982,                0.93361,             9.9128e-05,             9.9128e-05,             9.9128e-05
                    200,                0.87242,                 1.2131,                 1.1598,                0.93575,                0.90358,                0.96221,                0.80791,                0.66136,                0.53126,                0.93405,             9.8184e-05,             9.8184e-05,             9.8184e-05
                    201,                0.85083,                 1.1855,                 1.1581,                0.94135,                0.90722,                0.96518,                0.80932,                0.66025,                0.52416,                0.93629,              9.724e-05,              9.724e-05,              9.724e-05
                    202,                0.87768,                 1.1765,                  1.157,                0.93824,                0.91704,                0.96451,                0.80726,                0.66476,                0.51889,                0.93524,             9.6296e-05,             9.6296e-05,             9.6296e-05
                    203,                0.83548,                 1.1358,                 1.1373,                0.92885,                0.91629,                0.96401,                0.80292,                0.67959,                0.52635,                0.93895,             9.5352e-05,             9.5352e-05,             9.5352e-05
                    204,                0.85264,                 1.1882,                 1.1463,                0.94423,                0.90539,                0.96741,                0.79762,                0.70898,                0.52663,                0.94683,             9.4409e-05,             9.4409e-05,             9.4409e-05
                    205,                0.85792,                 1.1463,                  1.145,                0.94222,                0.91869,                0.96796,                0.79927,                0.70515,                0.51981,                0.94407,             9.3465e-05,             9.3465e-05,             9.3465e-05
                    206,                0.86238,                 1.1494,                 1.1524,                0.95091,                0.90919,                0.96647,                0.80182,                0.69252,                0.52071,                0.94241,             9.2521e-05,             9.2521e-05,             9.2521e-05
                    207,                0.86045,                 1.1468,                 1.1433,                0.93976,                0.91065,                0.96735,                0.80587,                0.68886,                0.52321,                0.94158,             9.1577e-05,             9.1577e-05,             9.1577e-05
                    208,                 0.8627,                 1.1338,                  1.147,                0.93646,                0.91159,                0.96661,                0.80682,                0.68301,                0.52356,                0.94195,             9.0633e-05,             9.0633e-05,             9.0633e-05
                    209,                0.84834,                 1.1386,                 1.1337,                0.94909,                0.90751,                0.96721,                 0.8037,                0.69421,                0.51682,                 0.9455,              8.969e-05,              8.969e-05,              8.969e-05
                    210,                0.86048,                 1.1704,                 1.1409,                 0.9473,                0.91044,                0.96812,                0.80895,                0.67568,                0.51944,                0.93868,             8.8746e-05,             8.8746e-05,             8.8746e-05
                    211,                0.86157,                 1.1498,                 1.1377,                0.93837,                0.92234,                0.96773,                0.80642,                0.69302,                0.51078,                0.94159,             8.7802e-05,             8.7802e-05,             8.7802e-05
                    212,                0.83878,                 1.1353,                 1.1327,                0.94979,                0.91455,                0.96869,                0.80111,                0.70268,                0.50666,                0.94506,             8.6858e-05,             8.6858e-05,             8.6858e-05
                    213,                0.83853,                 1.1624,                  1.134,                0.94665,                0.92249,                0.96958,                0.80439,                0.69944,                0.50558,                0.94468,             8.5914e-05,             8.5914e-05,             8.5914e-05
                    214,                0.84589,                 1.1361,                  1.137,                0.94093,                0.92837,                0.96943,                0.81264,                0.66889,                0.50529,                0.93685,             8.4971e-05,             8.4971e-05,             8.4971e-05
                    215,                0.84638,                 1.1118,                 1.1444,                0.94579,                0.91153,                0.96804,                0.81109,                0.66804,                0.51092,                0.93922,             8.4027e-05,             8.4027e-05,             8.4027e-05
                    216,                0.83694,                 1.1218,                 1.1501,                0.94823,                0.90549,                0.96677,                0.81149,                0.66881,                 0.5173,                0.93827,             8.3083e-05,             8.3083e-05,             8.3083e-05
                    217,                0.85338,                 1.1592,                 1.1506,                0.95044,                0.90319,                0.96679,                0.80611,                0.68345,                0.51365,                0.94122,             8.2139e-05,             8.2139e-05,             8.2139e-05
                    218,                0.85208,                 1.1317,                   1.14,                0.95784,                0.91411,                0.97048,                0.80386,                0.69933,                0.50505,                0.94293,             8.1195e-05,             8.1195e-05,             8.1195e-05
                    219,                0.86215,                 1.1725,                 1.1531,                0.94449,                0.91945,                0.96932,                0.80566,                0.69396,                0.50279,                0.94071,             8.0252e-05,             8.0252e-05,             8.0252e-05
                    220,                0.84166,                 1.1261,                 1.1327,                0.94794,                0.91769,                0.96974,                0.80322,                0.69458,                0.49641,                0.93971,             7.9308e-05,             7.9308e-05,             7.9308e-05
                    221,                0.84759,                  1.105,                 1.1468,                0.94856,                0.91839,                0.97194,                0.80149,                0.70621,                0.50029,                0.94226,             7.8364e-05,             7.8364e-05,             7.8364e-05
                    222,                0.84966,                  1.152,                 1.1328,                 0.9369,                 0.9356,                0.97254,                0.80512,                0.70494,                0.49385,                0.94001,              7.742e-05,              7.742e-05,              7.742e-05
                    223,                0.84205,                   1.15,                 1.1503,                0.96274,                0.91108,                0.97044,                0.81469,                0.67988,                0.49308,                0.93486,             7.6476e-05,             7.6476e-05,             7.6476e-05
                    224,                0.84268,                 1.1315,                  1.132,                0.94992,                0.92009,                0.96973,                0.81565,                0.67088,                0.49392,                0.93309,             7.5533e-05,             7.5533e-05,             7.5533e-05
                    225,                0.83752,                 1.1489,                 1.1331,                0.95798,                 0.9162,                0.97158,                0.81974,                0.66253,                0.49037,                0.92972,             7.4589e-05,             7.4589e-05,             7.4589e-05
                    226,                0.82205,                 1.0935,                 1.1368,                0.96314,                0.91193,                0.97267,                0.81573,                0.67653,                0.49149,                0.93376,             7.3645e-05,             7.3645e-05,             7.3645e-05
                    227,                0.83568,                 1.1264,                 1.1374,                0.95582,                 0.9174,                0.97338,                0.80685,                0.70393,                0.49582,                0.94386,             7.2701e-05,             7.2701e-05,             7.2701e-05
                    228,                0.84933,                 1.1287,                  1.142,                0.95843,                0.91896,                 0.9756,                0.80889,                 0.7005,                0.48987,                0.93968,             7.1757e-05,             7.1757e-05,             7.1757e-05
                    229,                0.84062,                 1.1134,                 1.1336,                0.96134,                0.91528,                0.97644,                 0.8202,                0.67799,                0.48707,                0.93455,             7.0814e-05,             7.0814e-05,             7.0814e-05
                    230,                0.85177,                 1.1523,                 1.1427,                0.96336,                0.91804,                0.97548,                0.81054,                0.71349,                0.48866,                0.94436,              6.987e-05,              6.987e-05,              6.987e-05
                    231,                0.83099,                 1.0915,                 1.1405,                0.95655,                0.92398,                0.97408,                0.82061,                 0.6737,                0.48471,                0.93022,             6.8926e-05,             6.8926e-05,             6.8926e-05
                    232,                0.81424,                 1.0853,                 1.1205,                0.95974,                0.92983,                0.97383,                0.81606,                0.66914,                0.48404,                 0.9285,             6.7982e-05,             6.7982e-05,             6.7982e-05
                    233,                0.82698,                 1.0791,                 1.1301,                0.95089,                 0.9264,                0.97224,                0.80486,                0.70384,                0.49332,                0.93962,             6.7038e-05,             6.7038e-05,             6.7038e-05
                    234,                0.84301,                 1.0975,                  1.139,                0.95567,                0.91527,                 0.9732,                0.81759,                0.67036,                0.48807,                0.92981,             6.6095e-05,             6.6095e-05,             6.6095e-05
                    235,                0.83187,                 1.0878,                 1.1283,                0.94646,                0.93032,                0.97468,                0.82078,                0.66241,                0.48267,                0.92625,             6.5151e-05,             6.5151e-05,             6.5151e-05
                    236,                0.83564,                  1.111,                 1.1265,                0.95938,                  0.913,                 0.9731,                0.82137,                0.66029,                0.48744,                0.92653,             6.4207e-05,             6.4207e-05,             6.4207e-05
                    237,                0.81352,                 1.1059,                  1.122,                 0.9524,                0.91397,                0.97309,                 0.8239,                0.64599,                0.48423,                0.92412,             6.3263e-05,             6.3263e-05,             6.3263e-05
                    238,                0.82395,                 1.1489,                 1.1486,                0.95232,                0.92065,                0.97358,                0.82253,                0.65638,                0.48229,                0.92591,             6.2319e-05,             6.2319e-05,             6.2319e-05
                    239,                0.81942,                 1.0653,                 1.1198,                0.94176,                 0.9275,                0.97306,                0.82078,                0.66796,                0.48212,                0.92836,             6.1376e-05,             6.1376e-05,             6.1376e-05
                    240,                0.82029,                 1.0929,                 1.1307,                0.95286,                0.92021,                0.97322,                0.82076,                0.66143,                0.48573,                0.92781,             6.0432e-05,             6.0432e-05,             6.0432e-05
                    241,                0.83952,                 1.1048,                 1.1305,                0.93285,                 0.9311,                0.97212,                0.82105,                0.64533,                0.48492,                0.92543,             5.9488e-05,             5.9488e-05,             5.9488e-05
                    242,                0.80932,                 1.0582,                 1.1159,                0.94326,                0.91554,                0.97231,                0.82341,                0.64352,                 0.4832,                0.92335,             5.8544e-05,             5.8544e-05,             5.8544e-05
                    243,                0.82958,                 1.0924,                 1.1231,                0.94626,                0.92087,                 0.9724,                0.82339,                0.64307,                0.48279,                0.92229,               5.76e-05,               5.76e-05,               5.76e-05
                    244,                0.82049,                 1.0615,                 1.1156,                0.95672,                0.91402,                0.97346,                 0.8159,                0.66488,                0.48131,                0.92778,             5.6657e-05,             5.6657e-05,             5.6657e-05
                    245,                0.83404,                 1.1072,                 1.1379,                0.96214,                0.91255,                0.97361,                0.81844,                0.65723,                0.47849,                0.92536,             5.5713e-05,             5.5713e-05,             5.5713e-05
                    246,                0.82502,                 1.0875,                 1.1324,                0.95978,                 0.9355,                0.97449,                0.81855,                0.65829,                0.47478,                0.92577,             5.4769e-05,             5.4769e-05,             5.4769e-05
                    247,                0.81056,                 1.1007,                 1.1403,                0.95288,                0.93413,                0.97427,                0.82085,                0.65171,                0.47904,                0.92604,             5.3825e-05,             5.3825e-05,             5.3825e-05
                    248,                0.83084,                 1.0927,                 1.1413,                0.95745,                0.93225,                0.97491,                0.82125,                 0.6516,                 0.4745,                 0.9261,             5.2881e-05,             5.2881e-05,             5.2881e-05
                    249,                  0.815,                 1.0621,                 1.1214,                0.95854,                0.92712,                0.97648,                 0.8192,                 0.6602,                0.47356,                0.92798,             5.1938e-05,             5.1938e-05,             5.1938e-05
                    250,                 0.8086,                 1.0688,                 1.1134,                0.93966,                0.94597,                0.97635,                0.82434,                0.64717,                 0.4716,                0.92484,             5.0994e-05,             5.0994e-05,             5.0994e-05
                    251,                0.82399,                 1.0758,                 1.1189,                0.95043,                0.93421,                0.97593,                 0.8285,                0.63668,                0.47036,                0.92116,              5.005e-05,              5.005e-05,              5.005e-05
                    252,                0.80985,                 1.0343,                 1.1142,                0.95264,                 0.9288,                 0.9738,                0.82526,                0.63762,                0.47218,                 0.9216,             4.9106e-05,             4.9106e-05,             4.9106e-05
                    253,                0.81493,                 1.0905,                 1.1319,                0.95103,                0.93097,                0.97443,                0.82411,                 0.6458,                0.47478,                0.92149,             4.8162e-05,             4.8162e-05,             4.8162e-05
                    254,                0.81626,                  1.066,                 1.1264,                0.95113,                 0.9301,                0.97455,                 0.8224,                0.64675,                0.47336,                0.92319,             4.7219e-05,             4.7219e-05,             4.7219e-05
                    255,                0.81474,                  1.058,                 1.1221,                0.94519,                0.93625,                0.97398,                0.82448,                0.65179,                0.46823,                0.92333,             4.6275e-05,             4.6275e-05,             4.6275e-05
                    256,                0.81739,                 1.0598,                 1.1347,                0.95391,                0.93266,                0.97499,                0.82459,                0.64437,                0.46495,                0.92233,             4.5331e-05,             4.5331e-05,             4.5331e-05
                    257,                0.80416,                 1.0642,                 1.1206,                0.95448,                0.93532,                0.97593,                0.82402,                0.66149,                0.46693,                0.92562,             4.4387e-05,             4.4387e-05,             4.4387e-05
                    258,                0.82082,                   1.04,                 1.1245,                 0.9625,                0.92964,                0.97816,                0.82096,                 0.6731,                0.46636,                0.92874,             4.3443e-05,             4.3443e-05,             4.3443e-05
                    259,                0.83783,                 1.0773,                 1.1429,                0.95844,                0.92838,                0.97891,                0.82684,                0.66411,                0.46321,                0.92504,               4.25e-05,               4.25e-05,               4.25e-05
                    260,                0.81812,                 1.0887,                 1.1118,                0.95279,                0.92711,                0.97804,                0.82758,                0.66782,                0.46839,                 0.9256,             4.1556e-05,             4.1556e-05,             4.1556e-05
                    261,                0.79352,                 1.0172,                 1.1226,                0.93814,                0.94327,                0.97753,                0.82894,                0.64255,                0.46602,                0.92024,             4.0612e-05,             4.0612e-05,             4.0612e-05
                    262,                0.82183,                 1.0315,                 1.1058,                0.95754,                0.92887,                0.97757,                0.82777,                0.64225,                0.46384,                0.92072,             3.9668e-05,             3.9668e-05,             3.9668e-05
                    263,                0.81203,                 1.0644,                 1.1291,                0.94575,                0.94404,                0.97852,                0.82749,                0.64319,                0.46338,                0.92118,             3.8724e-05,             3.8724e-05,             3.8724e-05
                    264,                0.78845,                 1.0288,                 1.1065,                0.95539,                0.94267,                0.97878,                0.82897,                0.64446,                0.45866,                0.92037,             3.7781e-05,             3.7781e-05,             3.7781e-05
                    265,                0.81198,                 1.0534,                 1.1139,                0.95517,                0.94687,                0.97948,                0.82604,                0.65649,                0.45707,                0.92251,             3.6837e-05,             3.6837e-05,             3.6837e-05
                    266,                0.80143,                 1.0196,                 1.1173,                0.95073,                0.94915,                0.98044,                0.82535,                0.65475,                0.45713,                0.92239,             3.5893e-05,             3.5893e-05,             3.5893e-05
                    267,                0.81668,                 1.0997,                 1.1366,                0.95487,                 0.9418,                0.97752,                 0.8278,                0.64567,                0.45898,                0.92084,             3.4949e-05,             3.4949e-05,             3.4949e-05
                    268,                0.82944,                 1.0564,                 1.1134,                0.95637,                0.93462,                0.97655,                0.82718,                0.64233,                0.45755,                0.91806,             3.4005e-05,             3.4005e-05,             3.4005e-05
                    269,                0.81575,                 1.0752,                 1.1201,                0.95485,                0.93625,                0.97738,                0.82655,                0.64414,                0.45713,                0.91819,             3.3062e-05,             3.3062e-05,             3.3062e-05
                    270,                0.78833,                 1.0365,                 1.1178,                0.95606,                0.93245,                0.97825,                 0.8314,                0.63914,                0.45536,                 0.9184,             3.2118e-05,             3.2118e-05,             3.2118e-05
                    271,                0.81323,                 1.0537,                 1.1193,                  0.956,                0.93856,                0.97898,                0.82946,                0.64575,                0.45239,                0.91965,             3.1174e-05,             3.1174e-05,             3.1174e-05
                    272,                  0.809,                 1.0501,                 1.1245,                0.94961,                0.94214,                0.97888,                0.82667,                  0.654,                0.45366,                0.92194,              3.023e-05,              3.023e-05,              3.023e-05
                    273,                0.79333,                 1.0211,                 1.1018,                0.95318,                0.93579,                0.97963,                0.82853,                0.64442,                0.45489,                0.91937,             2.9286e-05,             2.9286e-05,             2.9286e-05
                    274,                0.79768,                 1.0205,                 1.1122,                0.94875,                0.94027,                0.97943,                0.82819,                0.64842,                0.45355,                0.91971,             2.8343e-05,             2.8343e-05,             2.8343e-05
                    275,                 0.7937,                 1.0186,                 1.1071,                0.95658,                 0.9375,                 0.9793,                0.82629,                0.64718,                0.45228,                0.91885,             2.7399e-05,             2.7399e-05,             2.7399e-05
                    276,                0.80329,                 1.0541,                 1.1143,                0.95653,                0.93795,                0.97867,                0.82743,                0.64074,                0.44887,                 0.9171,             2.6455e-05,             2.6455e-05,             2.6455e-05
                    277,                0.79904,                 1.0182,                 1.1077,                0.95304,                0.94257,                0.97885,                0.82836,                0.63808,                0.44747,                0.91696,             2.5511e-05,             2.5511e-05,             2.5511e-05
                    278,                0.81132,                  1.055,                 1.1208,                0.95338,                0.94285,                0.98062,                0.82865,                0.64553,                0.44975,                0.91942,             2.4567e-05,             2.4567e-05,             2.4567e-05
                    279,                0.79934,                 1.0051,                 1.1204,                0.95987,                0.93745,                0.98019,                0.82916,                0.64018,                0.44903,                0.91861,             2.3624e-05,             2.3624e-05,             2.3624e-05
                    280,                0.80501,                 1.0375,                 1.1176,                0.95866,                0.93166,                0.97997,                 0.8322,                0.63326,                0.44937,                0.91718,              2.268e-05,              2.268e-05,              2.268e-05
                    281,                0.79626,                 1.0289,                 1.1048,                0.95581,                0.93408,                0.98042,                0.83168,                0.63524,                0.45049,                 0.9174,             2.1736e-05,             2.1736e-05,             2.1736e-05
                    282,                0.80471,                 1.0553,                 1.1211,                0.95676,                0.93774,                 0.9805,                0.82977,                0.63975,                0.44873,                0.91721,             2.0792e-05,             2.0792e-05,             2.0792e-05
                    283,                0.77927,                 1.0052,                 1.1015,                0.96726,                0.92681,                0.98031,                0.83098,                0.63893,                0.44855,                0.91717,             1.9848e-05,             1.9848e-05,             1.9848e-05
                    284,                0.80202,                  1.032,                 1.1113,                0.97017,                0.92551,                0.98038,                 0.8323,                0.63313,                 0.4479,                0.91597,             1.8905e-05,             1.8905e-05,             1.8905e-05
                    285,                0.83094,                 1.0938,                 1.1345,                0.96783,                0.92856,                0.98072,                0.83165,                0.63649,                0.44532,                0.91554,             1.7961e-05,             1.7961e-05,             1.7961e-05
                    286,                0.81375,                 1.0522,                 1.1236,                0.96267,                0.93017,                0.98078,                0.83205,                0.63104,                0.44376,                0.91472,             1.7017e-05,             1.7017e-05,             1.7017e-05
                    287,                0.79156,                 1.0575,                 1.1066,                0.96386,                0.93101,                0.98153,                0.83197,                0.63638,                0.44327,                0.91521,             1.6073e-05,             1.6073e-05,             1.6073e-05
                    288,                0.79548,                 1.0399,                 1.1125,                0.96143,                0.93751,                0.98129,                0.83197,                0.63639,                0.44335,                0.91541,             1.5129e-05,             1.5129e-05,             1.5129e-05
                    289,                0.80087,                 1.0455,                  1.128,                0.96894,                0.92687,                0.98095,                 0.8329,                0.63341,                  0.442,                0.91451,             1.4186e-05,             1.4186e-05,             1.4186e-05
                    290,                0.80369,                 1.0604,                 1.1278,                0.96679,                0.92882,                0.98084,                0.83445,                0.63276,                0.44217,                0.91429,             1.3242e-05,             1.3242e-05,             1.3242e-05
                    291,                0.66172,                0.67366,                 1.0172,                0.93622,                0.95076,                0.97757,                 0.8297,                0.63055,                0.45583,                0.91628,             1.2298e-05,             1.2298e-05,             1.2298e-05
                    292,                0.66125,                0.64492,                 1.0302,                0.95674,                0.93283,                0.97617,                0.82478,                0.64201,                0.46536,                 0.9194,             1.1354e-05,             1.1354e-05,             1.1354e-05
                    293,                0.65548,                0.63113,                 1.0213,                0.95963,                0.93019,                0.97503,                0.82384,                0.64194,                0.47015,                0.92176,              1.041e-05,              1.041e-05,              1.041e-05
                    294,                 0.6649,                0.63265,                 1.0286,                 0.9617,                0.93032,                0.97554,                0.82665,                0.63836,                0.46898,                0.92018,             9.4666e-06,             9.4666e-06,             9.4666e-06
                    295,                0.64914,                0.62606,                 1.0119,                0.96083,                0.92968,                0.97586,                0.82688,                0.64068,                0.46612,                0.91985,             8.5228e-06,             8.5228e-06,             8.5228e-06
                    296,                0.63176,                0.59931,                 1.0052,                0.96023,                0.92864,                0.97663,                 0.8275,                0.63556,                0.46343,                  0.919,              7.579e-06,              7.579e-06,              7.579e-06
                    297,                0.66123,                0.59528,                 1.0208,                0.95987,                0.92701,                0.97585,                0.82779,                0.63392,                0.46494,                0.91974,             6.6352e-06,             6.6352e-06,             6.6352e-06
                    298,                0.64881,                0.61005,                 1.0142,                0.95993,                0.92722,                0.97631,                0.82795,                0.63373,                0.46344,                  0.919,             5.6914e-06,             5.6914e-06,             5.6914e-06
                    299,                0.64433,                0.61276,                 1.0066,                0.96288,                0.92685,                0.97686,                0.82884,                 0.6328,                0.46109,                0.91764,             4.7476e-06,             4.7476e-06,             4.7476e-06
                    300,                0.63858,                0.58013,                 1.0051,                0.96338,                0.92764,                0.97735,                0.82972,                0.63363,                0.45969,                0.91767,             3.8038e-06,             3.8038e-06,             3.8038e-06
