                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    141,                0.92062,                 1.4377,                 1.1732,                0.88108,                0.83544,                0.91706,                0.73974,                0.75574,                0.70699,                0.98911,              0.0001869,              0.0001869,              0.0001869
                    142,                0.92174,                 1.3914,                  1.183,                0.88616,                0.82482,                0.91878,                0.73909,                0.76221,                0.70799,                0.99398,             0.00018619,             0.00018619,             0.00018619
                    143,                0.94493,                 1.4274,                 1.1637,                 0.8774,                0.85016,                0.92293,                0.73702,                0.79796,                 0.6906,                 1.0049,             0.00018549,             0.00018549,             0.00018549
                    144,                0.91944,                 1.4118,                 1.1749,                0.90653,                0.86688,                0.93724,                0.75128,                0.79485,                0.66874,                  1.003,             0.00018478,             0.00018478,             0.00018478
                    145,                0.93013,                 1.4004,                  1.191,                0.92055,                0.82633,                0.92931,                0.74738,                0.76394,                0.69025,                0.98699,             0.00018407,             0.00018407,             0.00018407
                    146,                0.93409,                 1.4351,                 1.1721,                0.91678,                0.82324,                0.91693,                0.73798,                0.76134,                0.70499,                0.98814,             0.00018336,             0.00018336,             0.00018336
                    147,                 0.9335,                 1.3934,                 1.1769,                0.88453,                0.82677,                0.91293,                0.72761,                0.79996,                0.71441,                 1.0042,             0.00018265,             0.00018265,             0.00018265
                    148,                0.92763,                 1.4436,                  1.188,                0.90258,                 0.8378,                0.92098,                0.74153,                0.76367,                 0.6921,                 0.9919,             0.00018195,             0.00018195,             0.00018195
                    149,                0.90922,                 1.3633,                  1.158,                0.88257,                0.87467,                0.92542,                0.74274,                0.76974,                0.67744,                0.99526,             0.00018124,             0.00018124,             0.00018124
                    150,                0.92134,                 1.3982,                 1.1475,                0.88321,                0.85146,                0.92633,                0.75379,                0.75574,                0.68742,                0.99093,             0.00018053,             0.00018053,             0.00018053
                    151,                0.92612,                 1.3961,                  1.188,                0.86664,                0.86363,                0.92551,                0.75878,                0.73099,                0.67424,                0.98074,             0.00017982,             0.00017982,             0.00017982
                    152,                0.91454,                 1.3942,                 1.1729,                0.90885,                0.85262,                0.93432,                0.75256,                0.78378,                0.67671,                0.99253,             0.00017911,             0.00017911,             0.00017911
                    153,                0.92746,                 1.3883,                  1.172,                0.88252,                0.87276,                0.93053,                0.75346,                0.76733,                0.66791,                0.98503,             0.00017841,             0.00017841,             0.00017841
                    154,                0.93278,                 1.3913,                 1.1743,                0.90815,                0.86124,                0.93075,                0.75361,                0.76136,                0.65793,                0.98558,              0.0001777,              0.0001777,              0.0001777
                    155,                0.91478,                 1.3274,                 1.1602,                0.90741,                0.85811,                0.92955,                0.74782,                 0.7808,                0.67848,                0.99335,             0.00017699,             0.00017699,             0.00017699
                    156,                0.92909,                 1.3721,                 1.1785,                0.90296,                0.86599,                0.93221,                0.73894,                0.83001,                0.67403,                 1.0082,             0.00017628,             0.00017628,             0.00017628
                    157,                0.89651,                 1.3208,                 1.1465,                0.90745,                0.85896,                0.93164,                0.73381,                0.83381,                0.67416,                 1.0126,             0.00017558,             0.00017558,             0.00017558
                    158,                0.90035,                 1.3504,                 1.1536,                0.90279,                0.86909,                0.93737,                0.72696,                0.86668,                0.66722,                 1.0247,             0.00017487,             0.00017487,             0.00017487
                    159,                 0.9279,                 1.3664,                 1.1723,                0.91275,                0.86918,                 0.9352,                0.74409,                0.79587,                 0.6492,                 0.9959,             0.00017416,             0.00017416,             0.00017416
                    160,                0.91222,                 1.3345,                   1.16,                0.88855,                 0.8535,                 0.9346,                0.75515,                0.75087,                 0.6569,                0.97811,             0.00017345,             0.00017345,             0.00017345
                    161,                0.89595,                 1.3381,                  1.168,                0.88345,                0.86952,                0.93349,                 0.7502,                0.77896,                0.65639,                0.99222,             0.00017274,             0.00017274,             0.00017274
                    162,                0.92408,                 1.3286,                 1.1716,                0.91468,                0.86509,                0.93897,                0.74804,                0.80896,                0.64567,                 1.0062,             0.00017204,             0.00017204,             0.00017204
                    163,                0.94622,                 1.3818,                 1.1825,                0.89904,                0.87328,                0.93456,                0.74838,                0.76911,                0.64254,                0.98743,             0.00017133,             0.00017133,             0.00017133
                    164,                0.91878,                 1.3254,                 1.1522,                0.90362,                0.87115,                0.93779,                0.75637,                  0.779,                0.64401,                0.98842,             0.00017062,             0.00017062,             0.00017062
                    165,                0.92069,                 1.4158,                 1.1845,                0.90486,                0.88614,                0.94561,                0.76352,                0.76885,                0.62416,                0.99178,             0.00016991,             0.00016991,             0.00016991
                    166,                0.90375,                 1.3262,                 1.1637,                0.91067,                0.89501,                0.94647,                 0.7584,                0.79631,                0.62333,                0.99821,              0.0001692,              0.0001692,              0.0001692
                    167,                0.90589,                 1.3011,                 1.1611,                  0.927,                0.87744,                0.94395,                0.75242,                0.81047,                0.62359,                 1.0059,              0.0001685,              0.0001685,              0.0001685
                    168,                0.91586,                 1.3496,                 1.1738,                0.92518,                0.88124,                0.94613,                 0.7346,                 0.8695,                0.62966,                 1.0331,             0.00016779,             0.00016779,             0.00016779
                    169,                0.91817,                 1.3293,                 1.1806,                0.91453,                0.88621,                0.94613,                0.76157,                0.76722,                0.61564,                0.98881,             0.00016708,             0.00016708,             0.00016708
                    170,                0.88085,                 1.2998,                 1.1558,                0.91841,                 0.8847,                 0.9499,                0.75216,                0.82242,                0.63336,                 1.0093,             0.00016637,             0.00016637,             0.00016637
                    171,                0.92155,                 1.3425,                 1.1787,                0.92617,                0.87099,                0.94598,                0.74033,                0.84847,                0.61904,                 1.0119,             0.00016567,             0.00016567,             0.00016567
                    172,                0.92089,                 1.2698,                 1.1484,                0.89133,                 0.9036,                  0.946,                0.73346,                0.87345,                0.63608,                 1.0223,             0.00016496,             0.00016496,             0.00016496
                    173,                0.90975,                 1.2933,                 1.1539,                0.90333,                0.89821,                0.94568,                0.76588,                0.76741,                0.61458,                0.97881,             0.00016425,             0.00016425,             0.00016425
                    174,                0.91326,                 1.3583,                 1.1648,                0.90479,                0.89225,                 0.9456,                 0.7685,                0.76008,                  0.613,                0.98185,             0.00016354,             0.00016354,             0.00016354
                    175,                0.89742,                 1.2917,                 1.1681,                0.87748,                0.90499,                0.94696,                0.77537,                0.73411,                0.61606,                 0.9733,             0.00016283,             0.00016283,             0.00016283
                    176,                0.89618,                  1.297,                 1.1478,                0.90133,                0.89252,                0.94382,                0.77251,                0.74594,                0.61765,                0.97566,             0.00016213,             0.00016213,             0.00016213
                    177,                0.91602,                 1.3387,                 1.1627,                 0.9169,                0.87911,                0.94869,                0.77749,                0.73125,                0.61204,                0.97277,             0.00016142,             0.00016142,             0.00016142
                    178,                0.90758,                 1.3023,                  1.162,                0.92804,                0.88078,                0.95008,                0.77728,                0.73781,                0.60917,                0.96849,             0.00016071,             0.00016071,             0.00016071
                    179,                0.93244,                 1.3372,                 1.1591,                0.90407,                0.89352,                0.94741,                0.77817,                0.73194,                0.62197,                0.96906,                0.00016,                0.00016,                0.00016
                    180,                0.90897,                 1.3071,                 1.1654,                0.93387,                0.88626,                0.94984,                0.77303,                0.75787,                0.60593,                0.97749,             0.00015929,             0.00015929,             0.00015929
                    181,                0.89048,                 1.2712,                 1.1621,                0.92637,                0.89722,                 0.9519,                0.76619,                0.78385,                0.59665,                0.98553,             0.00015859,             0.00015859,             0.00015859
                    182,                0.90662,                  1.314,                 1.1529,                0.92132,                0.89009,                0.95313,                0.76444,                0.79369,                0.59692,                0.99135,             0.00015788,             0.00015788,             0.00015788
                    183,                0.91788,                 1.3067,                 1.1705,                0.92889,                0.89819,                0.95471,                0.76134,                0.80574,                0.59358,                 0.9926,             0.00015717,             0.00015717,             0.00015717
                    184,                0.89935,                 1.2831,                 1.1545,                0.93594,                0.88835,                0.95214,                0.75356,                0.80981,                0.60091,                0.99879,             0.00015646,             0.00015646,             0.00015646
                    185,                0.90886,                 1.2941,                 1.1728,                0.92078,                0.88231,                0.95226,                0.76853,                0.76156,                0.58867,                0.97357,             0.00015576,             0.00015576,             0.00015576
                    186,                0.87522,                  1.203,                 1.1411,                0.91022,                0.88743,                0.95209,                0.76141,                0.79459,                0.58987,                0.98169,             0.00015505,             0.00015505,             0.00015505
                    187,                0.88548,                 1.2826,                 1.1554,                0.93189,                0.88728,                0.95497,                0.77669,                0.75369,                 0.5899,                0.96757,             0.00015434,             0.00015434,             0.00015434
                    188,                0.90649,                 1.2589,                 1.1695,                0.91569,                0.89423,                0.94992,                  0.769,                0.74945,                0.60033,                0.96781,             0.00015363,             0.00015363,             0.00015363
                    189,                0.88542,                 1.2513,                 1.1447,                0.91189,                0.88703,                0.94965,                0.76703,                  0.769,                0.60921,                0.97519,             0.00015292,             0.00015292,             0.00015292
                    190,                0.88444,                 1.2625,                 1.1516,                0.92306,                0.87847,                0.94649,                0.77627,                0.74284,                0.59671,                0.96773,             0.00015222,             0.00015222,             0.00015222
                    191,                0.89082,                  1.262,                 1.1534,                 0.9187,                0.88255,                0.95199,                 0.7742,                0.75545,                0.60387,                0.97521,             0.00015151,             0.00015151,             0.00015151
                    192,                0.89895,                 1.2681,                 1.1572,                0.92184,                 0.8997,                0.95673,                0.75871,                 0.8252,                0.58425,                0.99261,              0.0001508,              0.0001508,              0.0001508
                    193,                0.88425,                 1.2654,                 1.1745,                0.94508,                0.87743,                0.95308,                0.76072,                0.80362,                 0.5969,                0.98739,             0.00015009,             0.00015009,             0.00015009
                    194,                0.88527,                 1.2268,                 1.1484,                0.92231,                0.89502,                0.95134,                 0.7824,                0.71301,                0.58464,                0.96483,             0.00014938,             0.00014938,             0.00014938
                    195,                0.89162,                 1.2521,                 1.1547,                0.91966,                0.89161,                0.94714,                0.77363,                0.73129,                0.59591,                0.96911,             0.00014868,             0.00014868,             0.00014868
                    196,                0.89606,                 1.2554,                 1.1547,                0.92141,                0.89122,                0.94729,                0.78109,                0.71949,                0.58553,                0.96531,             0.00014797,             0.00014797,             0.00014797
                    197,                0.91783,                  1.253,                 1.1645,                0.92051,                 0.8896,                0.94812,                0.76948,                0.74669,                0.57874,                0.97266,             0.00014726,             0.00014726,             0.00014726
                    198,                0.89622,                 1.2407,                 1.1371,                  0.911,                0.89859,                0.95137,                 0.7685,                0.77143,                0.57748,                0.97639,             0.00014655,             0.00014655,             0.00014655
                    199,                0.87544,                 1.2159,                 1.1313,                0.91361,                0.91313,                0.95621,                0.77449,                0.75686,                0.57504,                0.97415,             0.00014585,             0.00014585,             0.00014585
                    200,                0.91767,                 1.3044,                 1.1692,                0.90794,                0.90406,                0.95384,                0.78175,                0.73812,                0.57492,                0.96703,             0.00014514,             0.00014514,             0.00014514
                    201,                0.89334,                 1.2557,                 1.1553,                0.93795,                0.87952,                0.95526,                 0.7783,                0.73906,                0.57785,                0.96808,             0.00014443,             0.00014443,             0.00014443
                    202,                0.89768,                 1.2417,                 1.1567,                0.91617,                0.90027,                0.95578,                0.78546,                0.72006,                0.57402,                0.96093,             0.00014372,             0.00014372,             0.00014372
                    203,                 0.8664,                 1.1993,                 1.1291,                0.91982,                0.90434,                0.95589,                0.78746,                0.72566,                0.56876,                0.96057,             0.00014301,             0.00014301,             0.00014301
                    204,                0.88989,                 1.2621,                 1.1364,                0.92079,                0.90927,                0.95795,                0.78003,                0.74871,                0.57144,                0.96801,             0.00014231,             0.00014231,             0.00014231
                    205,                 0.8905,                 1.2491,                 1.1387,                0.91607,                0.89861,                0.95228,                0.78466,                0.71309,                 0.5697,                0.96038,              0.0001416,              0.0001416,              0.0001416
                    206,                0.88875,                 1.2129,                 1.1373,                0.92908,                 0.9026,                0.95432,                0.77975,                0.75042,                 0.5626,                 0.9706,             0.00014089,             0.00014089,             0.00014089
                    207,                0.87062,                 1.1785,                 1.1274,                0.92552,                0.88623,                0.95598,                0.78477,                0.73791,                0.56119,                0.96643,             0.00014018,             0.00014018,             0.00014018
                    208,                0.89508,                 1.2115,                 1.1413,                0.91573,                0.90006,                0.95603,                 0.7885,                0.72136,                0.56037,                0.96207,             0.00013948,             0.00013948,             0.00013948
                    209,                0.87864,                  1.198,                 1.1341,                0.93907,                 0.8953,                0.95825,                0.77838,                0.75749,                0.55939,                0.97419,             0.00013877,             0.00013877,             0.00013877
                    210,                0.88555,                 1.2345,                 1.1385,                 0.9275,                0.89578,                 0.9572,                0.78833,                0.71774,                 0.5563,                0.95957,             0.00013806,             0.00013806,             0.00013806
                    211,                0.89337,                 1.2095,                  1.138,                0.92293,                0.90988,                0.96081,                0.79671,                0.70715,                0.53727,                0.95471,             0.00013735,             0.00013735,             0.00013735
                    212,                0.88485,                 1.2168,                 1.1384,                0.91914,                0.91577,                0.96291,                0.79783,                0.70912,                0.54557,                0.95487,             0.00013664,             0.00013664,             0.00013664
                    213,                0.86573,                 1.1848,                 1.1279,                0.92158,                 0.9144,                0.96291,                0.80293,                0.68798,                0.54023,                0.95336,             0.00013594,             0.00013594,             0.00013594
                    214,                0.86246,                 1.1805,                 1.1292,                0.91734,                0.91053,                0.96187,                0.80033,                0.68959,                0.52983,                0.95216,             0.00013523,             0.00013523,             0.00013523
                    215,                0.86159,                 1.1459,                 1.1309,                0.92841,                0.91979,                  0.965,                0.78159,                 0.7667,                0.54259,                0.97302,             0.00013452,             0.00013452,             0.00013452
                    216,                0.86504,                 1.1946,                 1.1507,                0.93381,                0.89966,                0.96283,                0.79683,                0.70394,                 0.5322,                0.95342,             0.00013381,             0.00013381,             0.00013381
                    217,                0.86838,                 1.1944,                 1.1455,                0.93675,                0.90177,                0.96223,                0.79535,                0.70932,                0.53587,                0.95615,              0.0001331,              0.0001331,              0.0001331
                    218,                0.88782,                 1.1846,                 1.1338,                0.93061,                0.91969,                0.96633,                0.77358,                0.79724,                0.55091,                0.98285,              0.0001324,              0.0001324,              0.0001324
                    219,                0.89744,                 1.2514,                 1.1581,                0.93907,                 0.9128,                0.96511,                0.75466,                0.85103,                0.55246,                 1.0075,             0.00013169,             0.00013169,             0.00013169
                    220,                0.85625,                 1.1811,                 1.1189,                0.93601,                0.91002,                0.96695,                0.79862,                0.72235,                0.54127,                0.95774,             0.00013098,             0.00013098,             0.00013098
                    221,                0.87456,                 1.1857,                 1.1343,                 0.9339,                0.90323,                0.96241,                0.79325,                0.71188,                0.54446,                0.95415,             0.00013027,             0.00013027,             0.00013027
                    222,                0.86847,                  1.174,                 1.1248,                0.92515,                0.90908,                0.96241,                0.80013,                0.70195,                0.53243,                 0.9502,             0.00012957,             0.00012957,             0.00012957
                    223,                0.86635,                 1.2061,                  1.134,                0.94833,                0.90733,                0.96704,                0.80278,                  0.708,                0.51799,                0.94837,             0.00012886,             0.00012886,             0.00012886
                    224,                0.87596,                 1.1706,                 1.1234,                0.96167,                0.88979,                0.96742,                0.79393,                0.73613,                0.52403,                0.95861,             0.00012815,             0.00012815,             0.00012815
                    225,                 0.8691,                 1.1921,                 1.1229,                0.94592,                  0.918,                0.96891,                0.79609,                 0.7251,                0.52187,                0.95805,             0.00012744,             0.00012744,             0.00012744
                    226,                0.86039,                 1.1805,                 1.1366,                0.93895,                0.90214,                0.96184,                0.80259,                0.68058,                0.54176,                0.94869,             0.00012673,             0.00012673,             0.00012673
                    227,                0.88208,                 1.1938,                 1.1397,                 0.9398,                 0.8989,                0.96246,                0.80478,                0.68627,                0.53538,                0.95053,             0.00012603,             0.00012603,             0.00012603
                    228,                0.87326,                 1.1936,                 1.1329,                0.93501,                0.91157,                0.96407,                0.80193,                0.69564,                0.53568,                  0.951,             0.00012532,             0.00012532,             0.00012532
                    229,                0.86801,                 1.1758,                 1.1274,                0.94667,                0.90448,                 0.9669,                0.79901,                0.70752,                0.52413,                0.95225,             0.00012461,             0.00012461,             0.00012461
                    230,                0.87375,                 1.1858,                 1.1294,                0.94195,                0.91599,                0.96839,                0.78828,                0.75477,                0.52466,                0.97102,              0.0001239,              0.0001239,              0.0001239
                    231,                0.86026,                 1.1376,                 1.1383,                0.94795,                0.90336,                0.96663,                0.80356,                0.69753,                0.51642,                0.94711,             0.00012319,             0.00012319,             0.00012319
                    232,                0.82992,                 1.1254,                 1.1169,                0.94883,                0.91391,                0.96823,                0.79381,                0.72421,                0.52246,                0.95521,             0.00012249,             0.00012249,             0.00012249
                    233,                0.85182,                 1.1425,                 1.1285,                0.92985,                0.92395,                0.96578,                0.79651,                 0.7266,                0.53111,                0.95524,             0.00012178,             0.00012178,             0.00012178
                    234,                0.88689,                  1.182,                 1.1439,                0.93841,                0.92127,                0.96845,                0.79573,                0.73407,                0.52443,                0.95879,             0.00012107,             0.00012107,             0.00012107
                    235,                0.85046,                 1.1409,                 1.1189,                0.94998,                0.92383,                0.97207,                0.79205,                0.75172,                0.51843,                0.96982,             0.00012036,             0.00012036,             0.00012036
                    236,                 0.8603,                 1.1663,                 1.1157,                0.93108,                 0.9368,                0.96987,                0.79573,                0.72948,                0.52381,                0.95976,             0.00011966,             0.00011966,             0.00011966
                    237,                0.84151,                 1.1607,                 1.1146,                0.93176,                0.92691,                0.97026,                0.80659,                0.70347,                0.51709,                0.94791,             0.00011895,             0.00011895,             0.00011895
                    238,                0.86513,                 1.2344,                 1.1492,                0.93922,                0.91983,                0.96817,                0.80025,                0.71809,                0.51555,                0.95543,             0.00011824,             0.00011824,             0.00011824
                    239,                0.83918,                 1.1246,                 1.1157,                0.94689,                0.91445,                0.96826,                0.78552,                0.76087,                0.52246,                0.97048,             0.00011753,             0.00011753,             0.00011753
                    240,                0.84383,                 1.1317,                 1.1309,                0.94756,                0.91568,                0.96991,                0.78888,                0.76303,                0.52308,                0.97111,             0.00011682,             0.00011682,             0.00011682
                    241,                0.85816,                 1.1558,                 1.1145,                0.94077,                0.91396,                0.97051,                 0.8068,                0.70303,                0.51046,                0.94963,             0.00011612,             0.00011612,             0.00011612
                    242,                 0.8484,                  1.119,                 1.1138,                0.95389,                0.90206,                0.96885,                0.81094,                0.67965,                0.50351,                0.94326,             0.00011541,             0.00011541,             0.00011541
                    243,                0.85688,                 1.1544,                 1.1206,                0.95221,                0.91144,                0.96887,                0.81007,                0.67787,                0.50407,                 0.9413,              0.0001147,              0.0001147,              0.0001147
                    244,                0.86298,                 1.1511,                 1.1181,                0.96155,                0.90915,                0.97207,                0.80678,                 0.6954,                0.50663,                 0.9458,             0.00011399,             0.00011399,             0.00011399
                    245,                0.84413,                  1.118,                 1.1254,                 0.9377,                0.92874,                0.97178,                0.80858,                0.68992,                0.50331,                 0.9448,             0.00011328,             0.00011328,             0.00011328
                    246,                 0.8714,                 1.1464,                 1.1341,                0.94103,                0.91542,                0.97016,                0.80002,                0.72264,                0.51231,                 0.9564,             0.00011258,             0.00011258,             0.00011258
                    247,                0.85099,                 1.1495,                 1.1491,                0.92755,                0.91554,                0.97054,                0.81491,                0.68017,                0.50839,                0.94378,             0.00011187,             0.00011187,             0.00011187
                    248,                 0.8778,                 1.1488,                  1.137,                0.94397,                0.91261,                0.97092,                 0.8122,                0.67624,                0.49313,                0.94077,             0.00011116,             0.00011116,             0.00011116
                    249,                0.83668,                 1.1178,                 1.1157,                 0.9378,                0.92019,                0.97096,                0.81567,                0.67048,                0.50126,                0.93838,             0.00011045,             0.00011045,             0.00011045
                    250,                0.84775,                 1.1081,                 1.1113,                0.94311,                0.92917,                0.97276,                0.81703,                0.67246,                0.49277,                0.93753,             0.00010975,             0.00010975,             0.00010975
                    251,                0.85674,                 1.1681,                 1.1178,                0.94154,                0.92116,                0.97056,                0.81386,                0.66402,                0.50116,                0.93978,             0.00010904,             0.00010904,             0.00010904
                    252,                0.84127,                 1.1221,                 1.1115,                0.93177,                0.92093,                0.96874,                0.81279,                0.66547,                0.49874,                0.94066,             0.00010833,             0.00010833,             0.00010833
                    253,                0.83927,                 1.1414,                 1.1279,                0.93331,                 0.9333,                0.97126,                 0.8112,                0.68742,                0.49616,                0.94451,             0.00010762,             0.00010762,             0.00010762
                    254,                0.85143,                 1.1115,                 1.1257,                0.91622,                 0.9366,                0.96917,                0.81182,                0.67877,                 0.4986,                 0.9422,             0.00010691,             0.00010691,             0.00010691
                    255,                0.84725,                 1.1263,                 1.1243,                 0.9444,                0.92063,                0.96983,                0.80777,                0.68952,                0.48906,                0.94193,             0.00010621,             0.00010621,             0.00010621
                    256,                0.84644,                 1.1057,                 1.1378,                0.93874,                0.92294,                 0.9698,                0.81102,                0.68757,                0.50031,                0.94665,              0.0001055,              0.0001055,              0.0001055
                    257,                 0.8335,                 1.1051,                 1.1257,                0.93469,                0.93045,                0.97042,                0.81127,                0.68955,                 0.4969,                0.94674,             0.00010479,             0.00010479,             0.00010479
                    258,                0.84326,                 1.0977,                 1.1157,                 0.9492,                0.91444,                 0.9693,                0.81039,                0.68888,                0.49264,                0.94763,             0.00010408,             0.00010408,             0.00010408
                    259,                 0.8476,                 1.0965,                 1.1293,                0.96093,                0.92392,                0.97391,                0.79954,                 0.7294,                0.48935,                0.95648,             0.00010337,             0.00010337,             0.00010337
                    260,                 0.8602,                 1.1641,                  1.121,                0.94636,                0.92858,                0.97255,                0.80528,                0.70758,                  0.488,                0.94613,             0.00010267,             0.00010267,             0.00010267
                    261,                0.81651,                  1.095,                 1.1169,                0.94438,                0.93815,                0.97422,                0.81222,                0.68304,                 0.4823,                0.93895,             0.00010196,             0.00010196,             0.00010196
                    262,                0.84375,                 1.1007,                  1.106,                0.95347,                 0.9303,                0.97429,                0.80927,                0.68833,                0.48547,                0.94102,             0.00010125,             0.00010125,             0.00010125
                    263,                 0.8416,                 1.1227,                  1.128,                0.94124,                0.94151,                0.97504,                0.81467,                0.67619,                0.47874,                0.93996,             0.00010054,             0.00010054,             0.00010054
                    264,                0.81881,                 1.0586,                 1.0982,                0.95313,                0.93722,                0.97512,                0.81727,                0.68572,                0.47163,                0.94266,             9.9835e-05,             9.9835e-05,             9.9835e-05
                    265,                 0.8237,                 1.0741,                 1.1011,                0.95995,                 0.9274,                0.97605,                0.81894,                0.67305,                0.47676,                0.94023,             9.9128e-05,             9.9128e-05,             9.9128e-05
                    266,                0.83031,                 1.0768,                 1.1051,                0.95139,                0.94014,                 0.9752,                0.81792,                0.68138,                0.48195,                0.93973,              9.842e-05,              9.842e-05,              9.842e-05
                    267,                0.85053,                 1.1621,                 1.1408,                0.95741,                0.92376,                0.97276,                0.81875,                0.66749,                0.48174,                0.93621,             9.7712e-05,             9.7712e-05,             9.7712e-05
                    268,                0.85571,                 1.1148,                 1.1053,                 0.9518,                 0.9316,                0.97261,                0.81904,                0.66851,                0.47672,                0.93747,             9.7004e-05,             9.7004e-05,             9.7004e-05
                    269,                0.84617,                  1.122,                  1.114,                0.95303,                 0.9213,                0.97324,                0.81659,                0.68626,                0.47924,                0.94166,             9.6296e-05,             9.6296e-05,             9.6296e-05
                    270,                0.80707,                 1.0717,                 1.1128,                  0.933,                0.94696,                0.97371,                 0.8202,                0.67664,                0.47173,                0.93696,             9.5588e-05,             9.5588e-05,             9.5588e-05
                    271,                0.83886,                 1.1083,                  1.112,                0.95759,                0.93705,                0.97445,                0.81333,                0.70576,                0.46923,                0.94489,             9.4881e-05,             9.4881e-05,             9.4881e-05
                    272,                0.83258,                 1.0885,                 1.1215,                0.95712,                0.94317,                0.97638,                0.82108,                0.68188,                0.46304,                0.93912,             9.4173e-05,             9.4173e-05,             9.4173e-05
                    273,                0.82263,                 1.0825,                 1.0922,                0.95382,                0.93802,                0.97676,                0.81299,                0.70162,                0.46692,                0.94572,             9.3465e-05,             9.3465e-05,             9.3465e-05
                    274,                0.82092,                 1.0653,                 1.1151,                0.96168,                0.93094,                0.97585,                0.81991,                0.67792,                0.46384,                0.93644,             9.2757e-05,             9.2757e-05,             9.2757e-05
                    275,                0.82853,                 1.0425,                 1.1032,                 0.9562,                0.93675,                0.97542,                0.82607,                0.66338,                0.46419,                0.92896,             9.2049e-05,             9.2049e-05,             9.2049e-05
                    276,                0.85354,                 1.1313,                 1.1242,                0.96369,                0.93191,                0.97489,                0.82554,                0.66091,                0.46268,                0.93094,             9.1341e-05,             9.1341e-05,             9.1341e-05
                    277,                0.82931,                 1.0859,                  1.115,                0.96029,                0.93165,                0.97639,                0.82533,                0.66438,                0.46685,                0.93353,             9.0633e-05,             9.0633e-05,             9.0633e-05
                    278,                0.82324,                 1.0766,                 1.1092,                0.95699,                 0.9305,                0.97633,                0.82608,                0.66271,                0.46592,                0.93143,             8.9926e-05,             8.9926e-05,             8.9926e-05
                    279,                0.82959,                 1.0758,                 1.1202,                0.94924,                0.94376,                0.97496,                0.82602,                0.65935,                0.46848,                0.93097,             8.9218e-05,             8.9218e-05,             8.9218e-05
                    280,                0.83298,                 1.1046,                 1.1127,                0.95053,                0.93708,                0.97483,                0.82458,                0.65699,                0.47255,                0.93113,              8.851e-05,              8.851e-05,              8.851e-05
                    281,                 0.8272,                  1.075,                 1.1037,                0.94927,                0.94325,                0.97612,                0.82531,                0.66015,                0.46457,                0.93129,             8.7802e-05,             8.7802e-05,             8.7802e-05
                    282,                0.82846,                 1.1097,                 1.1119,                0.94952,                0.94247,                0.97717,                0.81917,                0.68435,                0.46843,                0.93819,             8.7094e-05,             8.7094e-05,             8.7094e-05
                    283,                0.81329,                 1.0511,                 1.1076,                0.94862,                 0.9417,                0.97536,                0.82237,                0.66798,                0.46365,                 0.9346,             8.6386e-05,             8.6386e-05,             8.6386e-05
                    284,                0.83825,                 1.0784,                 1.1103,                0.96252,                0.94047,                0.97669,                0.82021,                0.67755,                0.46128,                0.93704,             8.5678e-05,             8.5678e-05,             8.5678e-05
                    285,                0.86959,                   1.16,                 1.1438,                0.95604,                0.94049,                0.97735,                0.82085,                0.67698,                0.46136,                0.93653,             8.4971e-05,             8.4971e-05,             8.4971e-05
                    286,                0.83849,                  1.086,                  1.114,                0.94256,                0.95049,                 0.9773,                 0.8262,                0.66004,                0.46253,                0.93081,             8.4263e-05,             8.4263e-05,             8.4263e-05
                    287,                0.82463,                 1.0955,                 1.1055,                0.94436,                0.94721,                0.97599,                0.82685,                  0.656,                0.45884,                0.92827,             8.3555e-05,             8.3555e-05,             8.3555e-05
                    288,                0.82228,                 1.0592,                 1.0987,                 0.9608,                0.94087,                0.97614,                0.82386,                0.66444,                0.45552,                0.92687,             8.2847e-05,             8.2847e-05,             8.2847e-05
                    289,                0.82609,                 1.0701,                 1.1124,                0.95557,                0.93767,                 0.9736,                0.82434,                0.65708,                0.46032,                0.92658,             8.2139e-05,             8.2139e-05,             8.2139e-05
                    290,                0.83637,                 1.1134,                 1.1259,                 0.9628,                0.94045,                0.97411,                0.82072,                0.66999,                0.45866,                0.93072,             8.1431e-05,             8.1431e-05,             8.1431e-05
                    291,                0.82061,                 1.0371,                 1.1195,                0.96224,                0.94478,                0.97569,                0.82636,                0.65343,                0.45728,                0.92908,             8.0724e-05,             8.0724e-05,             8.0724e-05
                    292,                0.81888,                 1.0617,                 1.1116,                0.96214,                0.94361,                0.97597,                0.82598,                0.65902,                0.45623,                0.92952,             8.0016e-05,             8.0016e-05,             8.0016e-05
                    293,                0.82882,                 1.0483,                 1.1094,                0.95967,                0.94836,                0.97715,                0.81979,                 0.6766,                0.45386,                0.93389,             7.9308e-05,             7.9308e-05,             7.9308e-05
                    294,                 0.8394,                 1.0606,                 1.1056,                0.95795,                0.94927,                0.97594,                0.81329,                0.68886,                0.45791,                0.93898,               7.86e-05,               7.86e-05,               7.86e-05
                    295,                 0.8296,                 1.0653,                 1.1218,                0.95779,                0.94354,                 0.9759,                0.82302,                0.66336,                0.45721,                0.93114,             7.7892e-05,             7.7892e-05,             7.7892e-05
                    296,                0.82198,                   1.06,                  1.097,                0.96682,                0.94136,                0.97688,                0.82253,                 0.6637,                0.45097,                0.93024,             7.7184e-05,             7.7184e-05,             7.7184e-05
