                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                0.52623,                0.64515,                0.93893,                0.99012,                0.98489,                0.99328,                0.93456,                0.36068,                0.29975,                0.82038,             0.00013688,             0.00013688,             0.00013688
                    160,                0.52862,                0.65065,                0.93902,                0.99087,                0.98758,                0.99345,                0.93942,                0.35108,                  0.296,                0.81729,             0.00013594,             0.00013594,             0.00013594
                    161,                0.49786,                0.60227,                0.92197,                0.98583,                0.98927,                0.99332,                0.94268,                0.34911,                0.29304,                0.81691,             0.00013499,             0.00013499,             0.00013499
                    162,                0.50213,                 0.6112,                0.92311,                0.98793,                0.98908,                0.99328,                0.94543,                0.34818,                 0.2911,                0.81617,             0.00013405,             0.00013405,             0.00013405
                    163,                0.52764,                0.64946,                0.93186,                0.99215,                0.98749,                0.99329,                0.94331,                  0.351,                0.29657,                0.81751,              0.0001331,              0.0001331,              0.0001331
                    164,                0.50314,                0.61329,                0.92201,                0.99032,                0.99054,                 0.9935,                0.94435,                 0.3501,                0.29048,                 0.8175,             0.00013216,             0.00013216,             0.00013216
                    165,                0.51047,                0.63982,                0.92477,                0.99042,                0.99065,                0.99352,                0.94092,                0.35648,                0.29626,                0.81755,             0.00013122,             0.00013122,             0.00013122
                    166,                0.50191,                0.62058,                0.92106,                0.98871,                0.99047,                0.99349,                0.94251,                0.34686,                0.29064,                0.81533,             0.00013027,             0.00013027,             0.00013027
                    167,                 0.5036,                0.61191,                0.92015,                0.99329,                0.98808,                0.99343,                 0.9399,                0.35048,                0.29174,                0.81665,             0.00012933,             0.00012933,             0.00012933
                    168,                0.51504,                0.63036,                0.93082,                0.99329,                0.98783,                0.99333,                0.94084,                0.34826,                0.29638,                0.81684,             0.00012839,             0.00012839,             0.00012839
                    169,                0.51209,                0.61667,                0.93815,                0.99059,                0.98988,                0.99355,                0.94192,                0.34542,                0.28882,                 0.8171,             0.00012744,             0.00012744,             0.00012744
                    170,                  0.496,                0.60678,                0.93169,                0.99332,                0.98845,                0.99361,                0.94674,                0.34377,                0.28265,                0.81507,              0.0001265,              0.0001265,              0.0001265
                    171,                0.50429,                0.62769,                 0.9303,                0.99258,                0.98643,                0.99342,                0.94489,                0.34021,                0.28652,                0.81483,             0.00012555,             0.00012555,             0.00012555
                    172,                0.49985,                 0.5972,                0.91911,                 0.9933,                0.98678,                 0.9935,                0.94532,                0.33565,                0.28475,                 0.8137,             0.00012461,             0.00012461,             0.00012461
                    173,                0.49785,                0.59539,                0.91653,                0.99163,                0.98919,                0.99352,                0.94798,                 0.3382,                0.27951,                0.81363,             0.00012367,             0.00012367,             0.00012367
                    174,                0.52685,                0.62673,                0.94042,                0.99175,                0.98938,                0.99347,                0.94768,                0.33442,                0.28446,                0.81213,             0.00012272,             0.00012272,             0.00012272
                    175,                0.48456,                0.58108,                0.91464,                0.99359,                0.98772,                0.99359,                0.94617,                0.33879,                0.28308,                0.81348,             0.00012178,             0.00012178,             0.00012178
                    176,                0.48645,                0.60473,                0.91433,                0.99352,                0.98716,                0.99369,                0.94816,                0.33174,                0.27662,                0.81156,             0.00012084,             0.00012084,             0.00012084
                    177,                0.50004,                0.58802,                0.92257,                0.98961,                0.99072,                0.99361,                0.94784,                0.33738,                0.27797,                0.81294,             0.00011989,             0.00011989,             0.00011989
                    178,                0.49018,                0.58623,                0.91949,                0.99217,                0.98685,                0.99356,                0.94811,                0.33424,                0.27866,                0.81056,             0.00011895,             0.00011895,             0.00011895
                    179,                0.51153,                0.60299,                0.91932,                0.98908,                0.99031,                0.99363,                0.95019,                0.33456,                 0.2803,                0.81017,               0.000118,               0.000118,               0.000118
                    180,                0.49218,                0.58387,                0.92023,                0.98781,                0.99085,                0.99366,                0.94728,                0.33683,                 0.2793,                0.81108,             0.00011706,             0.00011706,             0.00011706
                    181,                0.50265,                0.58141,                0.92603,                0.99047,                0.99061,                0.99364,                  0.948,                0.33298,                0.27771,                0.81065,             0.00011612,             0.00011612,             0.00011612
                    182,                0.50555,                0.62139,                0.92034,                0.99424,                0.98825,                 0.9936,                0.94846,                0.33257,                0.28016,                0.81179,             0.00011517,             0.00011517,             0.00011517
                    183,                0.49571,                0.59764,                0.92042,                0.99122,                0.98876,                0.99354,                 0.9499,                0.33654,                0.27407,                0.81278,             0.00011423,             0.00011423,             0.00011423
                    184,                0.48476,                0.57697,                0.91305,                0.99193,                 0.9894,                0.99344,                0.94897,                0.33141,                0.27604,                 0.8105,             0.00011328,             0.00011328,             0.00011328
                    185,                0.49349,                0.59027,                0.91926,                0.99364,                 0.9857,                0.99364,                0.95089,                0.33159,                0.27692,                0.81143,             0.00011234,             0.00011234,             0.00011234
                    186,                0.46806,                0.55911,                0.90684,                0.99074,                0.98843,                0.99362,                0.95535,                0.32495,                0.27017,                0.80838,              0.0001114,              0.0001114,              0.0001114
                    187,                0.48327,                0.55011,                0.90854,                 0.9884,                0.98857,                0.99355,                  0.954,                0.32352,                0.26941,                0.80837,             0.00011045,             0.00011045,             0.00011045
                    188,                0.49465,                0.58977,                0.92879,                0.99331,                0.98992,                0.99324,                0.95223,                0.32556,                0.27145,                0.80958,             0.00010951,             0.00010951,             0.00010951
                    189,                 0.4715,                0.56761,                0.91074,                0.99397,                0.98796,                 0.9935,                0.94729,                0.33462,                0.27338,                0.81238,             0.00010857,             0.00010857,             0.00010857
                    190,                0.49529,                0.60905,                0.93105,                0.99398,                0.98825,                0.99354,                 0.9488,                 0.3222,                0.27276,                0.80809,             0.00010762,             0.00010762,             0.00010762
                    191,                0.47557,                0.55212,                0.91238,                0.99248,                0.98733,                0.99331,                0.95293,                0.31915,                 0.2699,                0.80711,             0.00010668,             0.00010668,             0.00010668
                    192,                 0.4885,                0.58413,                0.91809,                0.99228,                0.98907,                 0.9934,                0.95353,                0.32395,                 0.2691,                0.80858,             0.00010573,             0.00010573,             0.00010573
                    193,                0.49119,                0.58116,                0.92846,                0.99336,                0.98992,                0.99341,                0.95077,                0.32751,                 0.2709,                0.80961,             0.00010479,             0.00010479,             0.00010479
                    194,                0.49503,                0.57112,                0.91668,                0.99428,                0.98804,                0.99352,                0.95143,                0.32211,                0.26929,                0.80787,             0.00010385,             0.00010385,             0.00010385
                    195,                0.48886,                0.59326,                0.92391,                0.99335,                0.98858,                0.99364,                 0.9512,                0.32361,                0.26988,                0.80827,              0.0001029,              0.0001029,              0.0001029
                    196,                0.48841,                0.56604,                0.92424,                0.99287,                   0.99,                0.99368,                0.95544,                0.31479,                0.26405,                0.80606,             0.00010196,             0.00010196,             0.00010196
                    197,                0.47416,                0.57077,                 0.9182,                0.99354,                0.98864,                0.99374,                0.95424,                0.31637,                 0.2641,                0.80671,             0.00010102,             0.00010102,             0.00010102
                    198,                0.47552,                 0.5509,                0.90194,                  0.991,                0.98691,                 0.9936,                0.95645,                0.31258,                0.26279,                0.80585,             0.00010007,             0.00010007,             0.00010007
                    199,                0.47752,                0.55541,                0.91225,                 0.9894,                0.99001,                0.99355,                0.95419,                0.31285,                0.26356,                0.80586,             9.9128e-05,             9.9128e-05,             9.9128e-05
                    200,                0.48035,                0.56621,                0.91682,                0.99243,                0.99054,                0.99347,                0.95376,                0.31624,                0.26543,                0.80585,             9.8184e-05,             9.8184e-05,             9.8184e-05
                    201,                0.48347,                0.57486,                0.92326,                0.99374,                 0.9904,                0.99325,                 0.9546,                0.31652,                0.26345,                0.80563,              9.724e-05,              9.724e-05,              9.724e-05
                    202,                0.47353,                0.57532,                 0.9133,                0.99322,                0.99024,                0.99317,                0.95506,                0.31903,                0.26353,                0.80672,             9.6296e-05,             9.6296e-05,             9.6296e-05
                    203,                0.46976,                  0.548,                0.90612,                0.99427,                0.99031,                0.99354,                0.95075,                0.32804,                 0.2672,                0.80875,             9.5352e-05,             9.5352e-05,             9.5352e-05
                    204,                0.48816,                  0.577,                0.91459,                0.99503,                 0.9897,                0.99353,                0.95313,                 0.3147,                0.26482,                0.80669,             9.4409e-05,             9.4409e-05,             9.4409e-05
                    205,                0.48245,                0.55493,                0.91477,                0.99537,                0.99005,                 0.9936,                0.95394,                0.31293,                0.26414,                0.80548,             9.3465e-05,             9.3465e-05,             9.3465e-05
                    206,                0.47491,                0.54983,                0.91047,                0.99416,                0.98846,                0.99359,                0.95465,                0.31256,                0.26089,                0.80565,             9.2521e-05,             9.2521e-05,             9.2521e-05
                    207,                0.45949,                0.51719,                0.90651,                0.99376,                 0.9895,                0.99356,                0.95442,                0.31725,                0.25966,                 0.8058,             9.1577e-05,             9.1577e-05,             9.1577e-05
                    208,                0.47257,                0.56119,                0.91309,                0.99366,                0.99061,                0.99363,                0.96036,                0.30578,                0.25635,                0.80244,             9.0633e-05,             9.0633e-05,             9.0633e-05
                    209,                0.45999,                0.53358,                0.90124,                0.99498,                0.98983,                0.99359,                 0.9561,                0.30906,                0.25721,                0.80232,              8.969e-05,              8.969e-05,              8.969e-05
                    210,                0.47609,                0.55295,                0.91147,                0.99289,                0.98934,                0.99361,                0.95535,                0.31267,                0.25653,                0.80382,             8.8746e-05,             8.8746e-05,             8.8746e-05
                    211,                0.46299,                0.54893,                0.90071,                0.99369,                0.98914,                0.99357,                 0.9572,                0.31002,                0.25634,                0.80294,             8.7802e-05,             8.7802e-05,             8.7802e-05
                    212,                0.46167,                0.55322,                0.90803,                0.99483,                0.98809,                0.99352,                0.95757,                0.30729,                0.25724,                0.80197,             8.6858e-05,             8.6858e-05,             8.6858e-05
                    213,                0.45881,                 0.5415,                 0.9064,                0.99589,                0.98902,                0.99352,                0.95873,                0.30227,                0.25447,                0.80209,             8.5914e-05,             8.5914e-05,             8.5914e-05
                    214,                0.46597,                0.55473,                0.90792,                0.99466,                0.98886,                0.99356,                0.95893,                0.30467,                0.25399,                0.80302,             8.4971e-05,             8.4971e-05,             8.4971e-05
                    215,                0.45479,                0.52936,                0.90591,                0.99322,                0.99086,                 0.9936,                0.95815,                0.30405,                 0.2555,                0.80272,             8.4027e-05,             8.4027e-05,             8.4027e-05
                    216,                0.45759,                0.52722,                0.91615,                0.99298,                0.98995,                0.99355,                0.95809,                0.29951,                0.25286,                0.80084,             8.3083e-05,             8.3083e-05,             8.3083e-05
                    217,                0.46769,                0.54346,                0.91175,                 0.9939,                0.99031,                0.99336,                0.95791,                0.30332,                0.25376,                0.80133,             8.2139e-05,             8.2139e-05,             8.2139e-05
                    218,                0.46925,                0.55547,                0.90835,                0.99445,                0.99014,                0.99358,                0.95858,                0.29901,                0.25086,                0.80031,             8.1195e-05,             8.1195e-05,             8.1195e-05
                    219,                0.47136,                0.55209,                0.91498,                0.99391,                0.98956,                0.99365,                  0.959,                0.29944,                0.25232,                0.80158,             8.0252e-05,             8.0252e-05,             8.0252e-05
                    220,                0.45117,                0.52064,                0.89813,                0.99429,                0.98943,                0.99364,                0.95938,                0.29864,                0.25214,                0.80155,             7.9308e-05,             7.9308e-05,             7.9308e-05
                    221,                0.46066,                0.51882,                0.90476,                0.99476,                0.98989,                0.99364,                0.95797,                 0.3044,                0.25477,                0.80209,             7.8364e-05,             7.8364e-05,             7.8364e-05
                    222,                0.46527,                0.54084,                0.90638,                0.99318,                0.99087,                0.99362,                0.95779,                0.29606,                0.25215,                0.80054,              7.742e-05,              7.742e-05,              7.742e-05
                    223,                0.44714,                0.53331,                0.90535,                0.99337,                0.98976,                0.99368,                0.95863,                0.30068,                0.25034,                0.80108,             7.6476e-05,             7.6476e-05,             7.6476e-05
                    224,                0.45742,                0.52283,                0.90205,                0.99346,                0.98927,                0.99368,                0.96029,                0.29619,                0.24957,                0.79996,             7.5533e-05,             7.5533e-05,             7.5533e-05
                    225,                0.47987,                0.55103,                 0.9122,                0.99371,                 0.9897,                0.99369,                0.95937,                 0.3006,                0.25131,                0.80044,             7.4589e-05,             7.4589e-05,             7.4589e-05
                    226,                0.45344,                0.52171,                0.90489,                0.99291,                 0.9907,                0.99373,                0.96243,                0.29157,                0.24764,                0.79812,             7.3645e-05,             7.3645e-05,             7.3645e-05
                    227,                0.46586,                 0.5466,                0.91516,                0.99285,                0.98987,                0.99364,                0.96165,                0.29447,                0.24745,                0.79849,             7.2701e-05,             7.2701e-05,             7.2701e-05
                    228,                0.45403,                0.53157,                0.90832,                0.99343,                0.98957,                0.99361,                0.96224,                0.29232,                0.24679,                0.79779,             7.1757e-05,             7.1757e-05,             7.1757e-05
                    229,                0.45953,                0.54187,                0.90992,                0.99385,                0.99052,                 0.9936,                0.96328,                0.29389,                0.24612,                0.79793,             7.0814e-05,             7.0814e-05,             7.0814e-05
                    230,                 0.4526,                0.51598,                0.90089,                0.99321,                0.98987,                0.99359,                0.96127,                0.29147,                0.24562,                0.79828,              6.987e-05,              6.987e-05,              6.987e-05
                    231,                0.45891,                0.52284,                0.91222,                0.99407,                0.99052,                0.99359,                0.95984,                 0.2946,                0.24917,                0.79902,             6.8926e-05,             6.8926e-05,             6.8926e-05
                    232,                0.45031,                0.51887,                0.90682,                0.99481,                0.98976,                 0.9936,                0.96337,                0.29054,                0.24646,                0.79802,             6.7982e-05,             6.7982e-05,             6.7982e-05
                    233,                0.43643,                0.51679,                0.90001,                0.99436,                0.99047,                 0.9936,                0.96176,                0.28868,                0.24537,                0.79703,             6.7038e-05,             6.7038e-05,             6.7038e-05
                    234,                0.45588,                0.53009,                0.90936,                0.99435,                0.99014,                0.99355,                0.95992,                 0.2915,                0.24621,                0.79839,             6.6095e-05,             6.6095e-05,             6.6095e-05
                    235,                 0.4404,                0.50991,                0.89273,                0.99349,                0.99025,                0.99361,                0.96184,                0.28683,                0.24583,                0.79721,             6.5151e-05,             6.5151e-05,             6.5151e-05
                    236,                0.44239,                0.51162,                0.89557,                0.99477,                0.98929,                0.99362,                0.96359,                 0.2836,                0.24283,                0.79647,             6.4207e-05,             6.4207e-05,             6.4207e-05
                    237,                0.44283,                 0.5071,                0.89826,                0.99406,                0.99054,                0.99365,                0.96249,                0.28442,                0.24145,                0.79642,             6.3263e-05,             6.3263e-05,             6.3263e-05
                    238,                0.45247,                 0.5413,                0.90491,                0.99451,                0.99025,                0.99364,                0.96186,                0.28814,                0.24217,                 0.7971,             6.2319e-05,             6.2319e-05,             6.2319e-05
                    239,                0.42969,                0.49417,                0.89607,                0.99404,                0.99042,                0.99362,                 0.9616,                0.28373,                0.24209,                0.79693,             6.1376e-05,             6.1376e-05,             6.1376e-05
                    240,                0.43557,                0.51387,                0.90034,                0.99468,                 0.9904,                0.99362,                0.96165,                0.28533,                0.24088,                0.79619,             6.0432e-05,             6.0432e-05,             6.0432e-05
                    241,                0.46052,                0.51922,                0.90263,                0.99391,                0.98993,                0.99366,                0.96457,                0.28329,                0.23903,                0.79477,             5.9488e-05,             5.9488e-05,             5.9488e-05
                    242,                0.42699,                0.49804,                0.89214,                0.99462,                 0.9884,                0.99361,                0.96262,                0.28497,                0.24097,                0.79538,             5.8544e-05,             5.8544e-05,             5.8544e-05
                    243,                 0.4587,                0.52174,                0.90435,                 0.9956,                0.98821,                0.99365,                0.96454,                0.28426,                0.24051,                0.79614,               5.76e-05,               5.76e-05,               5.76e-05
                    244,                0.45434,                0.52023,                0.90209,                0.99568,                0.98972,                0.99374,                0.96426,                 0.2842,                0.24113,                0.79602,             5.6657e-05,             5.6657e-05,             5.6657e-05
                    245,                0.43706,                0.51494,                0.89985,                0.99478,                0.98928,                0.99371,                0.96577,                0.28049,                0.23973,                 0.7955,             5.5713e-05,             5.5713e-05,             5.5713e-05
                    246,                0.46111,                0.52157,                0.90929,                0.99441,                0.98775,                0.99365,                0.96422,                0.28377,                0.24031,                0.79635,             5.4769e-05,             5.4769e-05,             5.4769e-05
                    247,                0.43261,                0.50498,                0.90943,                0.99322,                0.98792,                0.99363,                0.96576,                 0.2827,                0.23955,                0.79585,             5.3825e-05,             5.3825e-05,             5.3825e-05
                    248,                0.43298,                0.49299,                 0.9024,                0.99569,                0.98926,                0.99367,                 0.9655,                0.28069,                0.23957,                0.79485,             5.2881e-05,             5.2881e-05,             5.2881e-05
                    249,                0.42617,                0.48168,                0.89433,                 0.9954,                 0.9899,                0.99367,                  0.966,                0.27848,                 0.2376,                0.79408,             5.1938e-05,             5.1938e-05,             5.1938e-05
                    250,                0.43747,                 0.5031,                0.89361,                0.99534,                0.99004,                0.99366,                0.96455,                0.27921,                0.23701,                0.79501,             5.0994e-05,             5.0994e-05,             5.0994e-05
                    251,                0.44058,                0.51357,                0.89262,                0.99586,                0.99018,                0.99365,                0.96608,                0.27793,                0.23651,                0.79426,              5.005e-05,              5.005e-05,              5.005e-05
                    252,                 0.4361,                0.49883,                 0.8952,                0.99533,                0.99052,                0.99359,                0.96202,                0.28165,                0.23941,                0.79496,             4.9106e-05,             4.9106e-05,             4.9106e-05
                    253,                0.43363,                0.51036,                0.90108,                0.99486,                0.98929,                0.99357,                0.96572,                0.27864,                0.23696,                  0.794,             4.8162e-05,             4.8162e-05,             4.8162e-05
                    254,                   0.43,                0.49612,                0.89303,                0.99569,                0.98945,                 0.9936,                 0.9664,                 0.2787,                0.23651,                0.79471,             4.7219e-05,             4.7219e-05,             4.7219e-05
                    255,                0.43552,                0.48795,                0.90153,                0.99491,                0.99037,                0.99359,                0.96496,                0.27687,                0.23724,                0.79474,             4.6275e-05,             4.6275e-05,             4.6275e-05
                    256,                0.41843,                0.48726,                 0.8994,                0.99663,                0.98894,                0.99363,                0.96596,                0.27757,                0.23579,                 0.7942,             4.5331e-05,             4.5331e-05,             4.5331e-05
                    257,                0.43273,                0.50551,                0.89813,                0.99627,                0.98925,                0.99362,                0.96551,                0.27506,                0.23543,                0.79371,             4.4387e-05,             4.4387e-05,             4.4387e-05
                    258,                0.43241,                0.49756,                0.90089,                0.99506,                0.98949,                0.99362,                0.96733,                0.27424,                0.23747,                0.79392,             4.3443e-05,             4.3443e-05,             4.3443e-05
                    259,                0.44518,                0.51934,                0.90983,                 0.9953,                0.98974,                0.99364,                0.96754,                0.27123,                0.23522,                 0.7931,               4.25e-05,               4.25e-05,               4.25e-05
                    260,                0.43665,                0.51165,                0.89447,                0.99597,                0.98967,                0.99361,                0.96725,                0.27095,                0.23453,                0.79288,             4.1556e-05,             4.1556e-05,             4.1556e-05
                    261,                0.42061,                0.48521,                 0.9012,                0.99554,                0.98965,                0.99362,                0.96803,                0.27367,                0.23439,                0.79326,             4.0612e-05,             4.0612e-05,             4.0612e-05
                    262,                0.44314,                0.51222,                  0.901,                0.99538,                0.98995,                 0.9936,                 0.9668,                0.27285,                0.23272,                0.79352,             3.9668e-05,             3.9668e-05,             3.9668e-05
                    263,                0.44592,                 0.5127,                 0.9035,                0.99579,                0.98959,                0.99361,                0.96764,                 0.2713,                0.23225,                0.79323,             3.8724e-05,             3.8724e-05,             3.8724e-05
                    264,                0.42626,                 0.4868,                0.89617,                0.99533,                 0.9894,                0.99367,                0.96908,                0.26929,                0.23254,                0.79262,             3.7781e-05,             3.7781e-05,             3.7781e-05
                    265,                0.44115,                0.51153,                0.90543,                0.99561,                0.99012,                0.99367,                0.96833,                0.26837,                0.23117,                 0.7923,             3.6837e-05,             3.6837e-05,             3.6837e-05
                    266,                0.42556,                0.48877,                0.89674,                0.99426,                0.99078,                0.99364,                 0.9689,                0.26671,                 0.2321,                0.79206,             3.5893e-05,             3.5893e-05,             3.5893e-05
                    267,                0.42797,                0.51677,                 0.9015,                0.99451,                0.99023,                0.99362,                0.96874,                0.26631,                0.23058,                 0.7923,             3.4949e-05,             3.4949e-05,             3.4949e-05
                    268,                0.43114,                0.49182,                 0.8888,                0.99471,                0.99048,                0.99363,                0.96816,                 0.2675,                0.23142,                0.79231,             3.4005e-05,             3.4005e-05,             3.4005e-05
                    269,                0.43924,                 0.5062,                0.89842,                0.99429,                0.99131,                0.99361,                0.96743,                0.26925,                0.23229,                0.79253,             3.3062e-05,             3.3062e-05,             3.3062e-05
                    270,                0.41994,                0.49296,                0.90092,                0.99514,                0.99158,                0.99366,                0.96699,                0.26847,                0.23192,                0.79249,             3.2118e-05,             3.2118e-05,             3.2118e-05
                    271,                0.42365,                 0.4873,                   0.89,                0.99537,                0.98966,                 0.9936,                 0.9688,                0.26722,                0.22968,                0.79239,             3.1174e-05,             3.1174e-05,             3.1174e-05
                    272,                0.42874,                0.49302,                0.89982,                0.99578,                0.98963,                0.99364,                0.96796,                0.26682,                0.22963,                0.79231,              3.023e-05,              3.023e-05,              3.023e-05
                    273,                0.42252,                0.48144,                0.89245,                0.99533,                0.99039,                0.99361,                0.96882,                0.26468,                0.22888,                0.79197,             2.9286e-05,             2.9286e-05,             2.9286e-05
                    274,                0.40847,                0.48256,                0.89386,                0.99517,                0.99058,                0.99361,                0.96773,                0.26464,                0.22905,                 0.7919,             2.8343e-05,             2.8343e-05,             2.8343e-05
                    275,                0.42524,                0.49078,                0.89413,                0.99452,                0.99087,                 0.9936,                0.96789,                0.26685,                0.23055,                0.79204,             2.7399e-05,             2.7399e-05,             2.7399e-05
                    276,                0.41355,                0.47149,                0.89508,                0.99519,                0.99075,                0.99358,                0.96939,                0.26617,                0.22978,                0.79173,             2.6455e-05,             2.6455e-05,             2.6455e-05
                    277,                0.41893,                0.47969,                0.89473,                0.99526,                 0.9892,                0.99357,                0.96914,                 0.2631,                0.22843,                0.79123,             2.5511e-05,             2.5511e-05,             2.5511e-05
                    278,                0.42561,                0.48203,                 0.8945,                  0.995,                0.98962,                0.99356,                0.96979,                0.26292,                0.22896,                0.79123,             2.4567e-05,             2.4567e-05,             2.4567e-05
                    279,                 0.4194,                0.48153,                0.90053,                0.99532,                0.98955,                0.99358,                0.96784,                0.26468,                  0.229,                0.79168,             2.3624e-05,             2.3624e-05,             2.3624e-05
                    280,                 0.4194,                0.47049,                0.89441,                0.99504,                0.99033,                0.99358,                0.96884,                0.26421,                0.22886,                0.79138,              2.268e-05,              2.268e-05,              2.268e-05
                    281,                0.41961,                 0.4757,                0.89189,                 0.9953,                0.99004,                0.99356,                0.96795,                0.26384,                0.22963,                0.79172,             2.1736e-05,             2.1736e-05,             2.1736e-05
                    282,                0.42499,                0.49511,                0.90146,                0.99521,                0.99016,                0.99359,                0.96906,                 0.2632,                0.22962,                0.79147,             2.0792e-05,             2.0792e-05,             2.0792e-05
                    283,                0.42419,                0.47997,                0.89484,                0.99537,                0.98981,                0.99356,                0.96977,                0.26438,                0.22866,                0.79156,             1.9848e-05,             1.9848e-05,             1.9848e-05
                    284,                0.43283,                0.48411,                0.89681,                0.99547,                0.98934,                0.99359,                0.97001,                0.26042,                 0.2277,                0.79064,             1.8905e-05,             1.8905e-05,             1.8905e-05
                    285,                0.42693,                0.51281,                0.90053,                0.99513,                0.98966,                0.99357,                0.97055,                0.26174,                0.22726,                0.79047,             1.7961e-05,             1.7961e-05,             1.7961e-05
                    286,                0.43757,                0.49339,                0.90378,                0.99479,                 0.9903,                0.99364,                0.97083,                0.26005,                0.22603,                0.79027,             1.7017e-05,             1.7017e-05,             1.7017e-05
                    287,                0.41798,                0.49492,                0.89836,                  0.995,                0.99022,                0.99364,                0.97156,                0.25852,                0.22592,                0.79024,             1.6073e-05,             1.6073e-05,             1.6073e-05
                    288,                0.41702,                0.47821,                0.89207,                 0.9952,                0.99032,                0.99367,                0.97049,                0.25794,                0.22545,                0.79018,             1.5129e-05,             1.5129e-05,             1.5129e-05
                    289,                0.40937,                0.48502,                0.89884,                0.99541,                0.98963,                0.99366,                0.97169,                0.25804,                0.22496,                0.78998,             1.4186e-05,             1.4186e-05,             1.4186e-05
                    290,                0.43344,                0.49194,                0.90084,                0.99585,                 0.9897,                0.99368,                  0.972,                0.25973,                0.22566,                0.78994,             1.3242e-05,             1.3242e-05,             1.3242e-05
                    291,                0.33451,                0.34144,                0.82474,                0.99492,                0.99009,                0.99368,                0.96683,                0.26657,                 0.2274,                0.79112,             1.2298e-05,             1.2298e-05,             1.2298e-05
                    292,                0.32329,                 0.3242,                0.82494,                0.99472,                0.98869,                0.99364,                0.96616,                0.27183,                0.23227,                0.79213,             1.1354e-05,             1.1354e-05,             1.1354e-05
                    293,                0.32412,                0.32399,                0.83327,                0.99464,                0.98866,                0.99359,                0.96452,                0.27399,                0.23403,                0.79258,              1.041e-05,              1.041e-05,              1.041e-05
                    294,                 0.3221,                0.32449,                0.83181,                0.99525,                0.98906,                0.99365,                0.96532,                0.27064,                0.23222,                0.79202,             9.4666e-06,             9.4666e-06,             9.4666e-06
                    295,                0.30787,                0.32061,                0.82119,                0.99505,                0.98885,                0.99361,                0.96631,                0.26866,                0.23097,                0.79156,             8.5228e-06,             8.5228e-06,             8.5228e-06
                    296,                0.32633,                0.33235,                0.82548,                0.99464,                0.98983,                0.99364,                0.96603,                0.26829,                0.22983,                0.79154,              7.579e-06,              7.579e-06,              7.579e-06
                    297,                0.31303,                0.31113,                0.82061,                0.99516,                0.98964,                0.99361,                0.96566,                0.26738,                0.22884,                0.79125,             6.6352e-06,             6.6352e-06,             6.6352e-06
                    298,                 0.3153,                0.32144,                0.82478,                0.99521,                0.98979,                0.99364,                0.96668,                0.26537,                0.22921,                0.79102,             5.6914e-06,             5.6914e-06,             5.6914e-06
                    299,                0.30619,                0.31426,                0.82312,                 0.9952,                0.98994,                0.99361,                0.96584,                0.26477,                0.22817,                0.79088,             4.7476e-06,             4.7476e-06,             4.7476e-06
                    300,                0.31104,                0.30917,                 0.8214,                0.99512,                   0.99,                0.99363,                0.96687,                0.26443,                0.22795,                0.79079,             3.8038e-06,             3.8038e-06,             3.8038e-06
